"VarCategory"	"GOBPID"	"Term"	"MeanPvalue"	"NConditions"	"EnrichmentTest"	"TestDirection"
"HV"	"GO:0051180"	"vitamin transport"	0.00534229294482892	5	"GOStats"	"enrichment"
"HV"	"GO:0051209"	"release of sequestered calcium ion into cytosol"	0.00836430276016132	1	"GOStats"	"enrichment"
"HV"	"GO:0051231"	"spindle elongation"	0.00411829149115015	1	"GOStats"	"enrichment"
"HV"	"GO:0051239"	"regulation of multicellular organismal process"	0.00296033651740594	3	"GOStats"	"enrichment"
"HV"	"GO:0051248"	"negative regulation of protein metabolic process"	0.00495581551616556	1	"GOStats"	"enrichment"
"HV"	"GO:0051250"	"negative regulation of lymphocyte activation"	5.2950771563428e-05	1	"GOStats"	"enrichment"
"HV"	"GO:0051252"	"regulation of RNA metabolic process"	0.000344331153076672	2	"GOStats"	"enrichment"
"HV"	"GO:0051256"	"mitotic spindle midzone assembly"	0.00411829149115015	1	"GOStats"	"enrichment"
"HV"	"GO:0051272"	"positive regulation of cellular component movement"	0.00515532968882451	2	"GOStats"	"enrichment"
"HV"	"GO:0051279"	"regulation of release of sequestered calcium ion into cytosol"	0.00214396571999102	1	"GOStats"	"enrichment"
"HV"	"GO:0051282"	"regulation of sequestering of calcium ion"	0.00453768704123463	1	"GOStats"	"enrichment"
"HV"	"GO:0051283"	"negative regulation of sequestering of calcium ion"	0.00247064331095285	5	"GOStats"	"enrichment"
"HV"	"GO:0051289"	"protein homotetramerization"	0.00608511031315503	2	"GOStats"	"enrichment"
"HV"	"GO:0051301"	"cell division"	0.00331703396243252	1	"GOStats"	"enrichment"
"HV"	"GO:0051321"	"meiotic cell cycle"	0.000707276318349637	2	"GOStats"	"enrichment"
"HV"	"GO:0051336"	"regulation of hydrolase activity"	0.000239099905803132	2	"GOStats"	"enrichment"
"HV"	"GO:0051339"	"regulation of lyase activity"	0.00111940317395848	1	"GOStats"	"enrichment"
"HV"	"GO:0051346"	"negative regulation of hydrolase activity"	0.00124693197905146	4	"GOStats"	"enrichment"
"HV"	"GO:0051353"	"positive regulation of oxidoreductase activity"	0.00519600803830313	2	"GOStats"	"enrichment"
"HV"	"GO:0051445"	"regulation of meiotic cell cycle"	2.89839900063105e-05	1	"GOStats"	"enrichment"
"HV"	"GO:0051447"	"negative regulation of meiotic cell cycle"	0.00488258125671395	2	"GOStats"	"enrichment"
"HV"	"GO:0051450"	"myoblast proliferation"	0.0054315775442734	1	"GOStats"	"enrichment"
"HV"	"GO:0051453"	"regulation of intracellular pH"	0.00274002761024786	1	"GOStats"	"enrichment"
"HV"	"GO:0051480"	"regulation of cytosolic calcium ion concentration"	0.00593331331103943	1	"GOStats"	"enrichment"
"HV"	"GO:0051481"	"negative regulation of cytosolic calcium ion concentration"	0.000764419946660414	1	"GOStats"	"enrichment"
"HV"	"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway"	0.00689885956061773	2	"GOStats"	"enrichment"
"HV"	"GO:0051639"	"actin filament network formation"	0.000844325002759642	1	"GOStats"	"enrichment"
"HV"	"GO:0051651"	"maintenance of location in cell"	0.00498230348265899	2	"GOStats"	"enrichment"
"HV"	"GO:0051674"	"localization of cell"	0.00030863181789884	1	"GOStats"	"enrichment"
"HV"	"GO:0051704"	"multi-organism process"	0.00394267341421604	4	"GOStats"	"enrichment"
"HV"	"GO:0051707"	"response to other organism"	0.00249066507994394	6	"GOStats"	"enrichment"
"HV"	"GO:0051726"	"regulation of cell cycle"	0.00337703847615718	2	"GOStats"	"enrichment"
"HV"	"GO:0051783"	"regulation of nuclear division"	0.00792773419913642	2	"GOStats"	"enrichment"
"HV"	"GO:0051923"	"sulfation"	0.000654859381036518	1	"GOStats"	"enrichment"
"HV"	"GO:0051967"	"negative regulation of synaptic transmission, glutamatergic"	0.000764419946660414	1	"GOStats"	"enrichment"
"HV"	"GO:0051968"	"positive regulation of synaptic transmission, glutamatergic"	0.00227975762709517	1	"GOStats"	"enrichment"
"HV"	"GO:0052547"	"regulation of peptidase activity"	0.00583165407184765	3	"GOStats"	"enrichment"
"HV"	"GO:0055001"	"muscle cell development"	0.000981632484690613	2	"GOStats"	"enrichment"
"HV"	"GO:0055002"	"striated muscle cell development"	0.00146287008248014	3	"GOStats"	"enrichment"
"HV"	"GO:0055003"	"cardiac myofibril assembly"	0.00702249022927391	1	"GOStats"	"enrichment"
"HV"	"GO:0055006"	"cardiac cell development"	0.00800142778977649	1	"GOStats"	"enrichment"
"HV"	"GO:0055014"	"atrial cardiac muscle cell development"	0.0055632243330439	1	"GOStats"	"enrichment"
"HV"	"GO:0055065"	"metal ion homeostasis"	0.000696872246094523	3	"GOStats"	"enrichment"
"HV"	"GO:0055072"	"iron ion homeostasis"	0.00378039643436715	1	"GOStats"	"enrichment"
"HV"	"GO:0055074"	"calcium ion homeostasis"	0.00198392147966536	1	"GOStats"	"enrichment"
"HV"	"GO:0055080"	"cation homeostasis"	0.000130404782115844	1	"GOStats"	"enrichment"
"HV"	"GO:0055082"	"cellular chemical homeostasis"	0.00221182402478207	3	"GOStats"	"enrichment"
"HV"	"GO:0055085"	"transmembrane transport"	0.00171922190026137	6	"GOStats"	"enrichment"
"HV"	"GO:0055086"	"nucleobase-containing small molecule metabolic process"	0.000950221739054276	3	"GOStats"	"enrichment"
"HV"	"GO:0055088"	"lipid homeostasis"	0.00407248131261259	2	"GOStats"	"enrichment"
"HV"	"GO:0055091"	"phospholipid homeostasis"	0.000908369389120525	1	"GOStats"	"enrichment"
"HV"	"GO:0060048"	"cardiac muscle contraction"	0.00173845318280667	11	"GOStats"	"enrichment"
"HV"	"GO:0060061"	"Spemann organizer formation"	0.00065641803487782	1	"GOStats"	"enrichment"
"HV"	"GO:0060142"	"regulation of syncytium formation by plasma membrane fusion"	0.00331421834138325	1	"GOStats"	"enrichment"
"HV"	"GO:0060158"	"phospholipase C-activating dopamine receptor signaling pathway"	0.00862981895439412	1	"GOStats"	"enrichment"
"HV"	"GO:0060192"	"negative regulation of lipase activity"	0.0054315775442734	1	"GOStats"	"enrichment"
"HV"	"GO:0060255"	"regulation of macromolecule metabolic process"	0.00123220447105839	1	"GOStats"	"enrichment"
"HV"	"GO:0060259"	"regulation of feeding behavior"	0.00310091804614071	1	"GOStats"	"enrichment"
"HV"	"GO:0060322"	"head development"	0.00501529844220456	2	"GOStats"	"enrichment"
"HV"	"GO:0060325"	"face morphogenesis"	0.00214396571999102	1	"GOStats"	"enrichment"
"HV"	"GO:0060326"	"cell chemotaxis"	0.00190857818125276	8	"GOStats"	"enrichment"
"HV"	"GO:0060349"	"bone morphogenesis"	0.00473350840731076	1	"GOStats"	"enrichment"
"HV"	"GO:0060401"	"cytosolic calcium ion transport"	0.00469842849742277	5	"GOStats"	"enrichment"
"HV"	"GO:0060537"	"muscle tissue development"	0.00183475627955163	3	"GOStats"	"enrichment"
"HV"	"GO:0060538"	"skeletal muscle organ development"	0.00159655579367561	3	"GOStats"	"enrichment"
"HV"	"GO:0060628"	"regulation of ER to Golgi vesicle-mediated transport"	0.000172764337756324	1	"GOStats"	"enrichment"
"HV"	"GO:0060788"	"ectodermal placode formation"	0.00685081325901509	2	"GOStats"	"enrichment"
"HV"	"GO:0060795"	"cell fate commitment involved in formation of primary germ layer"	0.00561233683225481	1	"GOStats"	"enrichment"
"HV"	"GO:0060876"	"semicircular canal formation"	0.00545094092139729	1	"GOStats"	"enrichment"
"HV"	"GO:0060968"	"regulation of gene silencing"	0.00641699989213281	4	"GOStats"	"enrichment"
"HV"	"GO:0061005"	"cell differentiation involved in kidney development"	0.00514072650405532	1	"GOStats"	"enrichment"
"HV"	"GO:0061041"	"regulation of wound healing"	0.0056799662044899	3	"GOStats"	"enrichment"
"HV"	"GO:0061061"	"muscle structure development"	0.000635707045473598	2	"GOStats"	"enrichment"
"HV"	"GO:0061158"	"3'-UTR-mediated mRNA destabilization"	0.00557604175623567	2	"GOStats"	"enrichment"
"HV"	"GO:0061303"	"cornea development in camera-type eye"	0.00613736128694875	1	"GOStats"	"enrichment"
"HV"	"GO:0061318"	"renal filtration cell differentiation"	0.00766650988168784	1	"GOStats"	"enrichment"
"HV"	"GO:0061458"	"reproductive system development"	0.00324840022718555	1	"GOStats"	"enrichment"
"HV"	"GO:0061462"	"protein localization to lysosome"	0.00829517735050416	1	"GOStats"	"enrichment"
"HV"	"GO:0061515"	"myeloid cell development"	0.00398669872626656	1	"GOStats"	"enrichment"
"HV"	"GO:0061919"	"process utilizing autophagic mechanism"	0.00856285679904886	1	"GOStats"	"enrichment"
"HV"	"GO:0061959"	"response to (R)-carnitine"	0.000162965541416022	2	"GOStats"	"enrichment"
"HV"	"GO:0062013"	"positive regulation of small molecule metabolic process"	0.00252649789461305	1	"GOStats"	"enrichment"
"HV"	"GO:0065007"	"biological regulation"	0.00218959774921553	4	"GOStats"	"enrichment"
"HV"	"GO:0065008"	"regulation of biological quality"	0.00598425498881111	1	"GOStats"	"enrichment"
"HV"	"GO:0070098"	"chemokine-mediated signaling pathway"	0.00134614406090204	10	"GOStats"	"enrichment"
"HV"	"GO:0070121"	"Kupffer's vesicle development"	0.000961225605783224	1	"GOStats"	"enrichment"
"HV"	"GO:0070189"	"kynurenine metabolic process"	0.00390955604363958	4	"GOStats"	"enrichment"
"HV"	"GO:0070252"	"actin-mediated cell contraction"	0.00458258312651894	2	"GOStats"	"enrichment"
"HV"	"GO:0070286"	"axonemal dynein complex assembly"	0.00210818578297308	1	"GOStats"	"enrichment"
"HV"	"GO:0070296"	"sarcoplasmic reticulum calcium ion transport"	0.00285469805959693	5	"GOStats"	"enrichment"
"HV"	"GO:0070328"	"triglyceride homeostasis"	0.000870855400156582	2	"GOStats"	"enrichment"
"HV"	"GO:0070365"	"hepatocyte differentiation"	0.00595008711342731	1	"GOStats"	"enrichment"
"HV"	"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	0.00336833834979031	8	"GOStats"	"enrichment"
"HV"	"GO:0070482"	"response to oxygen levels"	0.0033643437675665	1	"GOStats"	"enrichment"
"HV"	"GO:0070493"	"thrombin-activated receptor signaling pathway"	0.00486712199598522	1	"GOStats"	"enrichment"
"HV"	"GO:0070555"	"response to interleukin-1"	0.00532974848939632	1	"GOStats"	"enrichment"
"HV"	"GO:0070588"	"calcium ion transmembrane transport"	4.51482045857586e-05	1	"GOStats"	"enrichment"
"HV"	"GO:0070640"	"vitamin D3 metabolic process"	0.00401433761498034	1	"GOStats"	"enrichment"
"HV"	"GO:0070654"	"sensory epithelium regeneration"	0.0062185963933203	1	"GOStats"	"enrichment"
"HV"	"GO:0070663"	"regulation of leukocyte proliferation"	0.000836184594259093	1	"GOStats"	"enrichment"
"HV"	"GO:0070816"	"phosphorylation of RNA polymerase II C-terminal domain"	0.00700633747479816	1	"GOStats"	"enrichment"
"HV"	"GO:0070830"	"bicellular tight junction assembly"	0.00668173576277167	1	"GOStats"	"enrichment"
"HV"	"GO:0070831"	"basement membrane assembly"	0.00188984885903438	1	"GOStats"	"enrichment"
"HV"	"GO:0070887"	"cellular response to chemical stimulus"	0.00348321672396254	9	"GOStats"	"enrichment"
"HV"	"GO:0071103"	"DNA conformation change"	0.00794548587726269	1	"GOStats"	"enrichment"
"HV"	"GO:0071214"	"cellular response to abiotic stimulus"	0.00777387946801213	1	"GOStats"	"enrichment"
"HV"	"GO:0071216"	"cellular response to biotic stimulus"	0.00495376477842329	3	"GOStats"	"enrichment"
"HV"	"GO:0071219"	"cellular response to molecule of bacterial origin"	0.00909070834664516	1	"GOStats"	"enrichment"
"HV"	"GO:0071222"	"cellular response to lipopolysaccharide"	0.00543656307059882	2	"GOStats"	"enrichment"
"HV"	"GO:0071233"	"cellular response to leucine"	0.00534339883762897	1	"GOStats"	"enrichment"
"HV"	"GO:0071310"	"cellular response to organic substance"	0.00270107657002097	6	"GOStats"	"enrichment"
"HV"	"GO:0071345"	"cellular response to cytokine stimulus"	0.00610248878959294	2	"GOStats"	"enrichment"
"HV"	"GO:0071346"	"cellular response to interferon-gamma"	0.00130306101037974	9	"GOStats"	"enrichment"
"HV"	"GO:0071347"	"cellular response to interleukin-1"	0.00211344130411912	9	"GOStats"	"enrichment"
"HV"	"GO:0071356"	"cellular response to tumor necrosis factor"	0.00110567772460909	5	"GOStats"	"enrichment"
"HV"	"GO:0071375"	"cellular response to peptide hormone stimulus"	0.00271517173270986	2	"GOStats"	"enrichment"
"HV"	"GO:0071385"	"cellular response to glucocorticoid stimulus"	0.00252649789461305	1	"GOStats"	"enrichment"
"HV"	"GO:0071391"	"cellular response to estrogen stimulus"	0.000361003774517302	8	"GOStats"	"enrichment"
"HV"	"GO:0071396"	"cellular response to lipid"	0.00873738393029529	2	"GOStats"	"enrichment"
"HV"	"GO:0071407"	"cellular response to organic cyclic compound"	0.00267111306609533	1	"GOStats"	"enrichment"
"HV"	"GO:0071417"	"cellular response to organonitrogen compound"	0.000940235004946207	1	"GOStats"	"enrichment"
"HV"	"GO:0071467"	"cellular response to pH"	0.00563286010478316	1	"GOStats"	"enrichment"
"HV"	"GO:0071470"	"cellular response to osmotic stress"	0.00438683885143235	1	"GOStats"	"enrichment"
"HV"	"GO:0071482"	"cellular response to light stimulus"	0.00044166265437294	1	"GOStats"	"enrichment"
"HV"	"GO:0071495"	"cellular response to endogenous stimulus"	0.00314351898929074	4	"GOStats"	"enrichment"
"HV"	"GO:0071496"	"cellular response to external stimulus"	0.00824226423964759	1	"GOStats"	"enrichment"
"HV"	"GO:0071569"	"protein ufmylation"	0.000978476968855099	1	"GOStats"	"enrichment"
"HV"	"GO:0071600"	"otic vesicle morphogenesis"	0.000543945622982543	1	"GOStats"	"enrichment"
"HV"	"GO:0071621"	"granulocyte chemotaxis"	0.00624250820616274	1	"GOStats"	"enrichment"
"HV"	"GO:0071688"	"striated muscle myosin thick filament assembly"	0.00349395348684213	2	"GOStats"	"enrichment"
"HV"	"GO:0071696"	"ectodermal placode development"	0.00514072650405532	1	"GOStats"	"enrichment"
"HV"	"GO:0071704"	"organic substance metabolic process"	0.00128158229044554	1	"GOStats"	"enrichment"
"HV"	"GO:0071715"	"icosanoid transport"	0.00321582312496091	2	"GOStats"	"enrichment"
"HV"	"GO:0071733"	"transcriptional activation by promoter-enhancer looping"	0.00486712199598522	1	"GOStats"	"enrichment"
"HV"	"GO:0071774"	"response to fibroblast growth factor"	0.00248467776812598	1	"GOStats"	"enrichment"
"HV"	"GO:0071827"	"plasma lipoprotein particle organization"	0.0055632243330439	1	"GOStats"	"enrichment"
"HV"	"GO:0071868"	"cellular response to monoamine stimulus"	0.00110578582426064	1	"GOStats"	"enrichment"
"HV"	"GO:0071869"	"response to catecholamine"	0.00278289763361477	1	"GOStats"	"enrichment"
"HV"	"GO:0071941"	"nitrogen cycle metabolic process"	0.00551922340768818	1	"GOStats"	"enrichment"
"HV"	"GO:0072006"	"nephron development"	0.00747578117835343	1	"GOStats"	"enrichment"
"HV"	"GO:0072010"	"glomerular epithelium development"	0.00887549549505739	1	"GOStats"	"enrichment"
"HV"	"GO:0072015"	"glomerular visceral epithelial cell development"	0.0091522809469322	1	"GOStats"	"enrichment"
"HV"	"GO:0072048"	"renal system pattern specification"	0.00525864357230814	1	"GOStats"	"enrichment"
"HV"	"GO:0072112"	"glomerular visceral epithelial cell differentiation"	0.00887549549505739	1	"GOStats"	"enrichment"
"HV"	"GO:0072311"	"glomerular epithelial cell differentiation"	0.00766650988168784	1	"GOStats"	"enrichment"
"HV"	"GO:0072359"	"circulatory system development"	0.00155915171742394	1	"GOStats"	"enrichment"
"HV"	"GO:0072378"	"blood coagulation, fibrin clot formation"	0.0017734233884522	8	"GOStats"	"enrichment"
"HV"	"GO:0072503"	"cellular divalent inorganic cation homeostasis"	0.00320450586766708	1	"GOStats"	"enrichment"
"HV"	"GO:0072507"	"divalent inorganic cation homeostasis"	0.00353935818161119	4	"GOStats"	"enrichment"
"HV"	"GO:0072521"	"purine-containing compound metabolic process"	0.00815343748283058	1	"GOStats"	"enrichment"
"HV"	"GO:0072522"	"purine-containing compound biosynthetic process"	0.00430673752213012	1	"GOStats"	"enrichment"
"HV"	"GO:0072593"	"reactive oxygen species metabolic process"	0.00306220800864404	3	"GOStats"	"enrichment"
"HV"	"GO:0072676"	"lymphocyte migration"	0.00876024079832198	1	"GOStats"	"enrichment"
"HV"	"GO:0080090"	"regulation of primary metabolic process"	0.00316738804261292	3	"GOStats"	"enrichment"
"HV"	"GO:0086002"	"cardiac muscle cell action potential involved in contraction"	0.00017145584601828	1	"GOStats"	"enrichment"
"HV"	"GO:0086091"	"regulation of heart rate by cardiac conduction"	0.000941451216251836	1	"GOStats"	"enrichment"
"HV"	"GO:0089718"	"amino acid import across plasma membrane"	0.00534339883762897	1	"GOStats"	"enrichment"
"HV"	"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	0.00374835548278154	1	"GOStats"	"enrichment"
"HV"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	0.000835483207991171	1	"GOStats"	"enrichment"
"HV"	"GO:0090110"	"COPII-coated vesicle cargo loading"	0.00496159912451145	1	"GOStats"	"enrichment"
"HV"	"GO:0090131"	"mesenchyme migration"	0.00563286010478316	1	"GOStats"	"enrichment"
"HV"	"GO:0090257"	"regulation of muscle system process"	0.00419525565002291	6	"GOStats"	"enrichment"
"HV"	"GO:0090303"	"positive regulation of wound healing"	0.00388202761599336	2	"GOStats"	"enrichment"
"HV"	"GO:0090304"	"nucleic acid metabolic process"	0.000620019357585125	1	"GOStats"	"enrichment"
"HV"	"GO:0090316"	"positive regulation of intracellular protein transport"	0.00961259663445068	1	"GOStats"	"enrichment"
"HV"	"GO:0090504"	"epiboly"	0.00870560449417984	1	"GOStats"	"enrichment"
"HV"	"GO:0090579"	"dsDNA loop formation"	0.00486712199598522	1	"GOStats"	"enrichment"
"HV"	"GO:0097006"	"regulation of plasma lipoprotein particle levels"	0.00266252948190254	1	"GOStats"	"enrichment"
"HV"	"GO:0097028"	"dendritic cell differentiation"	0.00486712199598522	1	"GOStats"	"enrichment"
"HV"	"GO:0097112"	"gamma-aminobutyric acid receptor clustering"	0.00612798024454784	1	"GOStats"	"enrichment"
"HV"	"GO:0097350"	"neutrophil clearance"	0.00537815238806855	1	"GOStats"	"enrichment"
"HV"	"GO:0097435"	"supramolecular fiber organization"	0.000344669455824462	1	"GOStats"	"enrichment"
"HV"	"GO:0097530"	"granulocyte migration"	0.00290459978829834	7	"GOStats"	"enrichment"
"HV"	"GO:0097553"	"calcium ion transmembrane import into cytosol"	0.00126297726144944	4	"GOStats"	"enrichment"
"HV"	"GO:0097638"	"L-arginine import across plasma membrane"	0.00151107446781266	1	"GOStats"	"enrichment"
"HV"	"GO:0097659"	"nucleic acid-templated transcription"	0.00134383918583344	1	"GOStats"	"enrichment"
"HV"	"GO:0098542"	"defense response to other organism"	0.00293627027162987	4	"GOStats"	"enrichment"
"HV"	"GO:0098609"	"cell-cell adhesion"	0.00156347168148652	1	"GOStats"	"enrichment"
"HV"	"GO:0098655"	"cation transmembrane transport"	0.000855626432821519	2	"GOStats"	"enrichment"
"HV"	"GO:0098656"	"anion transmembrane transport"	0.00429773461200831	1	"GOStats"	"enrichment"
"HV"	"GO:0098657"	"import into cell"	0.00730338562447924	1	"GOStats"	"enrichment"
"HV"	"GO:0098660"	"inorganic ion transmembrane transport"	0.00308682538676345	3	"GOStats"	"enrichment"
"HV"	"GO:0098662"	"inorganic cation transmembrane transport"	0.0037294392430709	4	"GOStats"	"enrichment"
"HV"	"GO:0098739"	"import across plasma membrane"	0.00398669872626656	1	"GOStats"	"enrichment"
"HV"	"GO:0098771"	"inorganic ion homeostasis"	2.59698886361556e-05	1	"GOStats"	"enrichment"
"HV"	"GO:0098884"	"postsynaptic neurotransmitter receptor internalization"	0.0014183565075881	1	"GOStats"	"enrichment"
"HV"	"GO:0098916"	"anterograde trans-synaptic signaling"	0.00437497167230574	2	"GOStats"	"enrichment"
