Gene name	Gene stable ID	Gene type
hiat1a	ENSELUG00000013771	protein_coding
prkn	ENSELUG00000016662	protein_coding
	ENSELUG00000026905	protein_coding
nadsyn1	ENSELUG00000021225	protein_coding
	ENSELUG00000011026	protein_coding
	ENSELUG00000000788	protein_coding
MIR211	ENSELUG00000026333	miRNA
cdh24b	ENSELUG00000004935	protein_coding
klf13	ENSELUG00000016962	protein_coding
zfand4	ENSELUG00000022926	protein_coding
si:ch211-180a12.2	ENSELUG00000022061	protein_coding
STX1A	ENSELUG00000009519	protein_coding
acsl3a	ENSELUG00000014878	protein_coding
nexn	ENSELUG00000014914	protein_coding
clstn2	ENSELUG00000021303	protein_coding
OTUD7A	ENSELUG00000016992	protein_coding
ALDOA	ENSELUG00000022034	protein_coding
washc2c	ENSELUG00000023002	protein_coding
tab3	ENSELUG00000014822	protein_coding
psmb5	ENSELUG00000028174	protein_coding
tmem47	ENSELUG00000014793	protein_coding
gtf2a2	ENSELUG00000017019	protein_coding
prrg1	ENSELUG00000014770	protein_coding
FOXB1	ENSELUG00000017034	protein_coding
PSMB11	ENSELUG00000004833	protein_coding
	ENSELUG00000018430	protein_coding
cpox	ENSELUG00000014744	protein_coding
	ENSELUG00000021962	protein_coding
drp2	ENSELUG00000003910	protein_coding
cnbpb	ENSELUG00000013402	protein_coding
ccdc181	ENSELUG00000014701	protein_coding
qkib	ENSELUG00000016698	protein_coding
	ENSELUG00000016707	protein_coding
SLC16A2	ENSELUG00000005764	protein_coding
anxa11a	ENSELUG00000023085	protein_coding
timm23b	ENSELUG00000016738	protein_coding
	ENSELUG00000024387	protein_coding
si:ch1073-303k11.2	ENSELUG00000000173	protein_coding
si:ch73-81k8.2	ENSELUG00000010298	protein_coding
	ENSELUG00000005734	protein_coding
postnb	ENSELUG00000006518	protein_coding
isy1	ENSELUG00000000489	protein_coding
si:dkey-220f10.4	ENSELUG00000010264	protein_coding
anxa2b	ENSELUG00000000639	protein_coding
ncoa4	ENSELUG00000016764	protein_coding
samd1b	ENSELUG00000014631	protein_coding
	ENSELUG00000005721	protein_coding
	ENSELUG00000010242	protein_coding
p3h2	ENSELUG00000014629	protein_coding
ube2ia	ENSELUG00000031700	protein_coding
mesd	ENSELUG00000002448	protein_coding
yipf3	ENSELUG00000016794	protein_coding
zgc:77375	ENSELUG00000013454	protein_coding
rab43	ENSELUG00000013468	protein_coding
mogat3b	ENSELUG00000028593	protein_coding
nuf2	ENSELUG00000013487	protein_coding
tlnrd1	ENSELUG00000002449	protein_coding
prmt5	ENSELUG00000004788	protein_coding
KCTD5	ENSELUG00000010194	protein_coding
lrrc73	ENSELUG00000016819	protein_coding
pola2	ENSELUG00000005698	protein_coding
prmt3	ENSELUG00000010394	protein_coding
il16	ENSELUG00000002473	protein_coding
brwd1	ENSELUG00000018454	protein_coding
	ENSELUG00000027193	protein_coding
efcc1	ENSELUG00000013517	protein_coding
	ENSELUG00000029364	protein_coding
acsbg2	ENSELUG00000014696	protein_coding
prkd2	ENSELUG00000013565	protein_coding
stard5	ENSELUG00000002490	protein_coding
si:dkey-57n24.6	ENSELUG00000013547	protein_coding
tjap1	ENSELUG00000016871	protein_coding
	ENSELUG00000004359	protein_coding
dock7	ENSELUG00000022074	protein_coding
si:dkey-15b23.3	ENSELUG00000002499	protein_coding
vkorc1	ENSELUG00000004329	protein_coding
aldh3a2a	ENSELUG00000009474	protein_coding
mapk7	ENSELUG00000004315	protein_coding
zgc:92313	ENSELUG00000001255	protein_coding
	ENSELUG00000004278	protein_coding
prkacab	ENSELUG00000014726	protein_coding
	ENSELUG00000030839	protein_coding
tpcn2	ENSELUG00000021249	protein_coding
mmp25b	ENSELUG00000004258	protein_coding
5S_rRNA	ENSELUG00000026145	rRNA
5S_rRNA	ENSELUG00000033288	rRNA
5S_rRNA	ENSELUG00000027472	rRNA
5S_rRNA	ENSELUG00000025741	rRNA
5S_rRNA	ENSELUG00000030516	rRNA
5S_rRNA	ENSELUG00000028464	rRNA
hrc	ENSELUG00000004233	protein_coding
5S_rRNA	ENSELUG00000026453	rRNA
lyst	ENSELUG00000018794	protein_coding
rorab	ENSELUG00000017121	protein_coding
cacnb2b	ENSELUG00000011358	protein_coding
	ENSELUG00000006456	protein_coding
itgb1b	ENSELUG00000007513	protein_coding
si:dkey-32m20.1	ENSELUG00000011324	protein_coding
mex3b	ENSELUG00000002503	protein_coding
	ENSELUG00000006420	protein_coding
rnf130	ENSELUG00000021452	protein_coding
dlk2	ENSELUG00000016914	protein_coding
mllt1a	ENSELUG00000014600	protein_coding
CLNS1A	ENSELUG00000006405	protein_coding
dnph1	ENSELUG00000016938	protein_coding
acer1	ENSELUG00000014533	protein_coding
pdpk1b	ENSELUG00000010174	protein_coding
	ENSELUG00000004190	protein_coding
mea1	ENSELUG00000016957	protein_coding
	ENSELUG00000004176	protein_coding
	ENSELUG00000014488	protein_coding
stam	ENSELUG00000011313	protein_coding
efl1	ENSELUG00000002520	protein_coding
	ENSELUG00000027467	protein_coding
irf3	ENSELUG00000004147	protein_coding
ccdc50	ENSELUG00000014471	protein_coding
aqp11	ENSELUG00000006371	protein_coding
	ENSELUG00000033045	protein_coding
prr12a	ENSELUG00000004113	protein_coding
exoc7	ENSELUG00000011265	protein_coding
si:ch211-117l17.7	ENSELUG00000014412	protein_coding
	ENSELUG00000034606	protein_coding
dpf2l	ENSELUG00000005633	protein_coding
	ENSELUG00000014387	protein_coding
acad9	ENSELUG00000013607	protein_coding
	ENSELUG00000032327	protein_coding
arhgap39	ENSELUG00000002107	protein_coding
	ENSELUG00000014381	protein_coding
cpn1	ENSELUG00000004075	protein_coding
	ENSELUG00000025596	protein_coding
myo1f	ENSELUG00000014496	protein_coding
ccnd1	ENSELUG00000021257	protein_coding
CDH2	ENSELUG00000018413	protein_coding
her6	ENSELUG00000014372	protein_coding
lto1	ENSELUG00000021306	protein_coding
slc7a8b	ENSELUG00000004728	protein_coding
	ENSELUG00000026883	protein_coding
GFUS	ENSELUG00000002100	protein_coding
fgf19	ENSELUG00000021326	protein_coding
fgf4	ENSELUG00000021335	protein_coding
F2RL3	ENSELUG00000021415	protein_coding
slc24a6a	ENSELUG00000005578	protein_coding
fgf3	ENSELUG00000021345	protein_coding
opa1	ENSELUG00000014320	protein_coding
	ENSELUG00000004059	protein_coding
pak1	ENSELUG00000006340	protein_coding
ppp2r5d	ENSELUG00000017007	protein_coding
zgc:153993	ENSELUG00000021385	protein_coding
	ENSELUG00000031101	lncRNA
lect2	ENSELUG00000030366	protein_coding
thg1l	ENSELUG00000005532	protein_coding
	ENSELUG00000034405	protein_coding
	ENSELUG00000025137	lncRNA
phf6	ENSELUG00000009501	protein_coding
bsk146	ENSELUG00000021441	protein_coding
adam19b	ENSELUG00000005473	protein_coding
cab39l1	ENSELUG00000009467	protein_coding
	ENSELUG00000021405	pseudogene
dnmbp	ENSELUG00000004038	protein_coding
	ENSELUG00000021375	protein_coding
MIR20B	ENSELUG00000024781	miRNA
bmb	ENSELUG00000002084	protein_coding
gpc3	ENSELUG00000009438	protein_coding
pycr3	ENSELUG00000002076	protein_coding
	ENSELUG00000025344	lncRNA
saxo2	ENSELUG00000002537	protein_coding
gpc4	ENSELUG00000009392	protein_coding
sult2st2	ENSELUG00000021184	protein_coding
eef1db	ENSELUG00000002069	protein_coding
clul1	ENSELUG00000011291	protein_coding
dlg5a	ENSELUG00000023155	protein_coding
si:ch211-176g6.2	ENSELUG00000021151	protein_coding
adcyap1b	ENSELUG00000011282	protein_coding
adamtsl3	ENSELUG00000002561	protein_coding
ap1g2	ENSELUG00000004678	protein_coding
emilin2a	ENSELUG00000011245	protein_coding
cadm2b	ENSELUG00000024618	protein_coding
cahz	ENSELUG00000002055	protein_coding
ano1	ENSELUG00000021508	protein_coding
GPR151	ENSELUG00000005427	protein_coding
serpinb1	ENSELUG00000002049	protein_coding
hs6st2	ENSELUG00000009343	protein_coding
	ENSELUG00000027620	lncRNA
lpin2	ENSELUG00000011140	protein_coding
lingo2a	ENSELUG00000021135	protein_coding
	ENSELUG00000006761	protein_coding
	ENSELUG00000025033	lncRNA
mylk4b	ENSELUG00000002040	protein_coding
	ENSELUG00000028778	lncRNA
eif4ea	ENSELUG00000021129	protein_coding
mbnl3	ENSELUG00000009313	protein_coding
rwdd2b	ENSELUG00000024583	protein_coding
ppp2r2ca	ENSELUG00000005413	protein_coding
adamts10	ENSELUG00000014328	protein_coding
usp16	ENSELUG00000024571	protein_coding
uhrf1	ENSELUG00000014132	protein_coding
gmds	ENSELUG00000002034	protein_coding
	ENSELUG00000030094	protein_coding
abcc3	ENSELUG00000021077	protein_coding
brd8	ENSELUG00000009245	protein_coding
lmnl3	ENSELUG00000000065	protein_coding
adh5	ENSELUG00000021119	protein_coding
	ENSELUG00000001407	protein_coding
sting1	ENSELUG00000009180	protein_coding
	ENSELUG00000001199	protein_coding
nrap	ENSELUG00000024627	protein_coding
BACH1	ENSELUG00000024560	protein_coding
psmd1	ENSELUG00000004936	protein_coding
myom1a	ENSELUG00000010821	protein_coding
cx36.7	ENSELUG00000002572	protein_coding
	ENSELUG00000024551	protein_coding
	ENSELUG00000027735	protein_coding
sh3gl3a	ENSELUG00000002580	protein_coding
	ENSELUG00000004617	protein_coding
farsb	ENSELUG00000014767	protein_coding
foxo1a	ENSELUG00000024501	protein_coding
dhrs1	ENSELUG00000004588	protein_coding
BNC1	ENSELUG00000002586	protein_coding
	ENSELUG00000032015	lncRNA
SGPP2	ENSELUG00000014716	protein_coding
	ENSELUG00000033999	protein_coding
FOXC1	ENSELUG00000002021	protein_coding
	ENSELUG00000014710	protein_coding
foxf2b	ENSELUG00000002020	protein_coding
homeza	ENSELUG00000027804	protein_coding
hdgfl3	ENSELUG00000002593	protein_coding
cog6	ENSELUG00000024463	protein_coding
ubl7b	ENSELUG00000016981	protein_coding
vps13c	ENSELUG00000017296	protein_coding
zp3f.1	ENSELUG00000004558	protein_coding
foxq1b	ENSELUG00000001117	protein_coding
zap70	ENSELUG00000014203	protein_coding
	ENSELUG00000033867	protein_coding
BTBD1	ENSELUG00000002599	protein_coding
PAX3	ENSELUG00000014699	protein_coding
	ENSELUG00000033030	lncRNA
	ENSELUG00000033200	protein_coding
RL26	ENSELUG00000024894	protein_coding
lg03h14orf119	ENSELUG00000004544	protein_coding
atp6v0e1	ENSELUG00000028768	protein_coding
itgb3b	ENSELUG00000006751	protein_coding
exoc2	ENSELUG00000002012	protein_coding
bnip1a	ENSELUG00000005331	protein_coding
	ENSELUG00000004511	protein_coding
nkx2.5	ENSELUG00000005318	protein_coding
casp7	ENSELUG00000001036	protein_coding
STC2	ENSELUG00000005311	protein_coding
	ENSELUG00000027264	protein_coding
kdm4b	ENSELUG00000001346	protein_coding
NRP1	ENSELUG00000007605	protein_coding
gdpd4a	ENSELUG00000000200	protein_coding
cpeb4a	ENSELUG00000005282	protein_coding
tpst1	ENSELUG00000009412	protein_coding
cd276	ENSELUG00000017043	protein_coding
dclre1a	ENSELUG00000024586	protein_coding
	ENSELUG00000026685	pseudogene
mmp14b	ENSELUG00000000130	protein_coding
mob3a	ENSELUG00000014142	protein_coding
insyn1	ENSELUG00000000636	protein_coding
mtnr1al	ENSELUG00000022299	protein_coding
pcsk6	ENSELUG00000002619	protein_coding
sall2	ENSELUG00000004389	protein_coding
LHFPL6	ENSELUG00000024416	protein_coding
insra	ENSELUG00000013713	protein_coding
loxl1	ENSELUG00000017079	protein_coding
	ENSELUG00000004353	protein_coding
	ENSELUG00000032463	snoRNA
	ENSELUG00000024405	protein_coding
	ENSELUG00000015617	protein_coding
slc36a1	ENSELUG00000022288	protein_coding
trim110	ENSELUG00000004366	protein_coding
scamp5b	ENSELUG00000017111	protein_coding
cbln12	ENSELUG00000004345	protein_coding
myo7aa	ENSELUG00000006190	protein_coding
	ENSELUG00000026891	protein_coding
	ENSELUG00000004336	protein_coding
msx2a	ENSELUG00000005231	protein_coding
	ENSELUG00000024385	protein_coding
mknk2b	ENSELUG00000014125	protein_coding
atox1	ENSELUG00000022270	protein_coding
DRD1	ENSELUG00000005222	protein_coding
	ENSELUG00000033299	protein_coding
igdcc4	ENSELUG00000017149	protein_coding
	ENSELUG00000027447	protein_coding
	ENSELUG00000000334	protein_coding
sparc	ENSELUG00000022226	protein_coding
nek12	ENSELUG00000005209	protein_coding
tfa	ENSELUG00000005788	protein_coding
bag1	ENSELUG00000008792	protein_coding
pin4	ENSELUG00000005200	protein_coding
nhlrc2	ENSELUG00000001035	protein_coding
emx2	ENSELUG00000020231	protein_coding
chmp5a	ENSELUG00000008762	protein_coding
rab11fip2	ENSELUG00000020239	protein_coding
irf4b	ENSELUG00000001984	protein_coding
sgsm2	ENSELUG00000009376	protein_coding
spsb4a	ENSELUG00000021197	protein_coding
oprk1	ENSELUG00000008712	protein_coding
igdcc3	ENSELUG00000017196	protein_coding
fam204a	ENSELUG00000020311	protein_coding
	ENSELUG00000001975	protein_coding
EPHA4	ENSELUG00000014650	protein_coding
SLC25A36	ENSELUG00000021181	protein_coding
CLC4E	ENSELUG00000026163	protein_coding
bphl	ENSELUG00000001972	protein_coding
	ENSELUG00000027726	protein_coding
	ENSELUG00000001968	protein_coding
	ENSELUG00000001962	protein_coding
MARCHF2	ENSELUG00000000931	protein_coding
pik3ap1	ENSELUG00000020327	protein_coding
SLC22A23	ENSELUG00000001966	protein_coding
LEPROT	ENSELUG00000004949	protein_coding
rab11bb	ENSELUG00000021148	protein_coding
acsl4a	ENSELUG00000005166	protein_coding
atp6v1h	ENSELUG00000008694	protein_coding
caprin1a	ENSELUG00000009443	protein_coding
cilp	ENSELUG00000017235	protein_coding
sorbs1	ENSELUG00000020467	protein_coding
eif3jb	ENSELUG00000017273	protein_coding
TIMM44	ENSELUG00000021107	protein_coding
	ENSELUG00000030359	lncRNA
GNG4	ENSELUG00000018511	protein_coding
lcor	ENSELUG00000019575	protein_coding
pard3ab	ENSELUG00000007807	protein_coding
b3galnt2	ENSELUG00000018493	protein_coding
chd8	ENSELUG00000004302	protein_coding
MORN4	ENSELUG00000000862	protein_coding
dspb	ENSELUG00000001958	protein_coding
hoga1	ENSELUG00000019626	protein_coding
CTDSPL2	ENSELUG00000017394	protein_coding
g3bp1	ENSELUG00000022200	protein_coding
CNNM1	ENSELUG00000019656	protein_coding
ggps1	ENSELUG00000018469	protein_coding
	ENSELUG00000027625	protein_coding
lipt2	ENSELUG00000032574	protein_coding
rexo1	ENSELUG00000014078	protein_coding
tomm20a	ENSELUG00000028257	protein_coding
gucy2g	ENSELUG00000005533	protein_coding
ppp3cb	ENSELUG00000009118	protein_coding
	ENSELUG00000027011	protein_coding
	ENSELUG00000001214	protein_coding
GOT1	ENSELUG00000019698	protein_coding
tomm20a	ENSELUG00000018441	protein_coding
pdlim1	ENSELUG00000020494	protein_coding
capn5a	ENSELUG00000006067	protein_coding
TOMM20	ENSELUG00000018287	protein_coding
tectb	ENSELUG00000005474	protein_coding
neurog3	ENSELUG00000020507	protein_coding
	ENSELUG00000005455	protein_coding
gar1	ENSELUG00000021108	protein_coding
glra1	ENSELUG00000022153	protein_coding
irf2bp2a	ENSELUG00000018249	protein_coding
	ENSELUG00000018227	protein_coding
	ENSELUG00000018217	protein_coding
	ENSELUG00000024939	protein_coding
pitx2	ENSELUG00000021088	protein_coding
plxdc1	ENSELUG00000005434	protein_coding
	ENSELUG00000034213	protein_coding
casc4	ENSELUG00000000668	protein_coding
	ENSELUG00000024683	lncRNA
adrb1	ENSELUG00000024524	protein_coding
	ENSELUG00000031175	lncRNA
zgc:101100	ENSELUG00000014000	protein_coding
	ENSELUG00000018192	protein_coding
ELOVL6	ENSELUG00000028127	protein_coding
tbxtb	ENSELUG00000015495	protein_coding
FAM189A1	ENSELUG00000017506	protein_coding
rgs20	ENSELUG00000008646	protein_coding
egf	ENSELUG00000021028	protein_coding
cntn5	ENSELUG00000024055	protein_coding
CTXN1	ENSELUG00000000927	protein_coding
ccdc186	ENSELUG00000024498	protein_coding
	ENSELUG00000019668	protein_coding
	ENSELUG00000018182	protein_coding
tcea1	ENSELUG00000008605	protein_coding
cers4b	ENSELUG00000020996	protein_coding
	ENSELUG00000019705	protein_coding
	ENSELUG00000027060	protein_coding
sgpl1	ENSELUG00000020538	protein_coding
	ENSELUG00000026220	protein_coding
uba52	ENSELUG00000027664	protein_coding
ubxn7	ENSELUG00000005761	protein_coding
pde4bb	ENSELUG00000004920	protein_coding
	ENSELUG00000019716	protein_coding
	ENSELUG00000000070	protein_coding
rp1	ENSELUG00000031642	protein_coding
eif2ak2	ENSELUG00000018164	protein_coding
	ENSELUG00000008416	protein_coding
plekho2	ENSELUG00000002628	protein_coding
	ENSELUG00000020980	protein_coding
	ENSELUG00000032564	protein_coding
ppp1r7	ENSELUG00000000171	protein_coding
	ENSELUG00000016717	protein_coding
	ENSELUG00000027644	protein_coding
	ENSELUG00000018078	protein_coding
lrit3a	ENSELUG00000020941	protein_coding
VIM	ENSELUG00000008389	protein_coding
ankdd1a	ENSELUG00000002638	protein_coding
LASP1	ENSELUG00000005409	protein_coding
	ENSELUG00000014027	protein_coding
gpatch11	ENSELUG00000018037	protein_coding
gpm6aa	ENSELUG00000020925	protein_coding
	ENSELUG00000032251	protein_coding
prr18	ENSELUG00000015440	protein_coding
	ENSELUG00000005399	protein_coding
sft2d1	ENSELUG00000015430	protein_coding
	ENSELUG00000015384	protein_coding
UPF1	ENSELUG00000020917	protein_coding
pabpc1b	ENSELUG00000032659	protein_coding
egfra	ENSELUG00000024112	protein_coding
	ENSELUG00000029183	protein_coding
htr7a	ENSELUG00000015297	protein_coding
spg21	ENSELUG00000002649	protein_coding
	ENSELUG00000005360	protein_coding
zgc:65997	ENSELUG00000015263	protein_coding
csnk1g2b	ENSELUG00000013973	protein_coding
wfikkn2b	ENSELUG00000000922	protein_coding
	ENSELUG00000025492	protein_coding
mfng	ENSELUG00000019752	protein_coding
tob1b	ENSELUG00000020940	protein_coding
spata4	ENSELUG00000020902	protein_coding
pank1a	ENSELUG00000015238	protein_coding
ASF1B	ENSELUG00000014768	protein_coding
asb5a	ENSELUG00000020840	protein_coding
arhgap23b	ENSELUG00000005289	protein_coding
crb3b	ENSELUG00000026385	protein_coding
	ENSELUG00000008359	protein_coding
ptprsa	ENSELUG00000013946	protein_coding
si:dkey-76b14.2	ENSELUG00000032956	protein_coding
neil3	ENSELUG00000020834	protein_coding
aipl2	ENSELUG00000003887	protein_coding
clpxa	ENSELUG00000002665	protein_coding
	ENSELUG00000032658	miRNA
taf7	ENSELUG00000003861	protein_coding
tsr3	ENSELUG00000010103	protein_coding
	ENSELUG00000015188	protein_coding
pabpc1b	ENSELUG00000029518	protein_coding
cisd1	ENSELUG00000015140	protein_coding
znf318	ENSELUG00000017055	protein_coding
aga	ENSELUG00000020776	protein_coding
acbd4	ENSELUG00000005215	protein_coding
gnptg	ENSELUG00000010068	protein_coding
cnrip1b	ENSELUG00000015120	protein_coding
pgpep1	ENSELUG00000020843	protein_coding
	ENSELUG00000017093	protein_coding
jund	ENSELUG00000020828	protein_coding
	ENSELUG00000028062	protein_coding
	ENSELUG00000032538	protein_coding
slc5a5	ENSELUG00000024482	protein_coding
wdr92	ENSELUG00000015074	protein_coding
	ENSELUG00000014840	protein_coding
	ENSELUG00000000364	protein_coding
slc25a48	ENSELUG00000022095	protein_coding
	ENSELUG00000000362	protein_coding
cplx2	ENSELUG00000022073	protein_coding
	ENSELUG00000009869	protein_coding
plcd3b	ENSELUG00000005165	protein_coding
si:ch211-231f6.6	ENSELUG00000009841	protein_coding
thoc3	ENSELUG00000022058	protein_coding
tdrd1	ENSELUG00000024364	protein_coding
h3f3b.1	ENSELUG00000023281	protein_coding
CUL7	ENSELUG00000017179	protein_coding
	ENSELUG00000020697	protein_coding
zgc:112185	ENSELUG00000009826	protein_coding
gcgrb	ENSELUG00000014901	protein_coding
si:dkey-280e21.3	ENSELUG00000022031	protein_coding
anks3	ENSELUG00000009821	protein_coding
tjp1a	ENSELUG00000017709	protein_coding
TMEM216	ENSELUG00000026963	protein_coding
wdr24	ENSELUG00000009793	protein_coding
	ENSELUG00000022000	protein_coding
zgc:112496	ENSELUG00000009757	protein_coding
pno1	ENSELUG00000014887	protein_coding
rhbdl1	ENSELUG00000009736	protein_coding
h1-0	ENSELUG00000001517	protein_coding
C1D	ENSELUG00000014823	protein_coding
pdcd7	ENSELUG00000002671	protein_coding
	ENSELUG00000014800	protein_coding
UBAP1L	ENSELUG00000002674	protein_coding
	ENSELUG00000033752	lncRNA
kbtbd13	ENSELUG00000032913	protein_coding
nmt1b	ENSELUG00000005116	protein_coding
elfn2a	ENSELUG00000019794	protein_coding
	ENSELUG00000025016	miRNA
rasl12	ENSELUG00000002685	protein_coding
slc9a6a	ENSELUG00000003823	protein_coding
	ENSELUG00000014766	protein_coding
aldh9a1a.1	ENSELUG00000021907	protein_coding
mtfmt	ENSELUG00000002702	protein_coding
heatr5b	ENSELUG00000018015	protein_coding
slc25a10	ENSELUG00000014959	protein_coding
gtpbp1l	ENSELUG00000019995	protein_coding
nxt2	ENSELUG00000005141	protein_coding
neurod6b	ENSELUG00000008341	protein_coding
	ENSELUG00000008325	protein_coding
xcr1b.1	ENSELUG00000008860	protein_coding
mpv17l2	ENSELUG00000020559	protein_coding
fyco1b	ENSELUG00000000335	protein_coding
ifi30	ENSELUG00000020539	protein_coding
prc1b	ENSELUG00000002722	protein_coding
tbxa2r	ENSELUG00000013622	protein_coding
	ENSELUG00000005065	protein_coding
ompa	ENSELUG00000006051	protein_coding
gipc3	ENSELUG00000013614	protein_coding
lgals2b	ENSELUG00000020035	protein_coding
	ENSELUG00000033002	lncRNA
psmd10	ENSELUG00000005111	protein_coding
uts2r4	ENSELUG00000020053	protein_coding
	ENSELUG00000014977	protein_coding
SPAG9	ENSELUG00000020918	protein_coding
xiap	ENSELUG00000005096	protein_coding
	ENSELUG00000025203	protein_coding
dcun1d5	ENSELUG00000006028	protein_coding
	ENSELUG00000031837	protein_coding
pik3r2	ENSELUG00000001241	protein_coding
xrn1	ENSELUG00000000169	protein_coding
	ENSELUG00000025430	protein_coding
adcyap1r1a	ENSELUG00000008793	protein_coding
	ENSELUG00000014989	protein_coding
svild	ENSELUG00000005007	protein_coding
rhot2	ENSELUG00000009674	protein_coding
	ENSELUG00000033741	protein_coding
tbc1d7	ENSELUG00000001946	protein_coding
SYNDIG1	ENSELUG00000017206	protein_coding
