Gene name	Gene stable ID	Gene type
adgrb3	ENSLOCG00000017045	protein_coding
glo1	ENSLOCG00000017046	protein_coding
btbd9	ENSLOCG00000017047	protein_coding
zfand3	ENSLOCG00000017048	protein_coding
	ENSLOCG00000017049	protein_coding
mdga1	ENSLOCG00000017050	protein_coding
	ENSLOCG00000017051	protein_coding
cmtr1	ENSLOCG00000017052	protein_coding
ano2b	ENSLOCG00000017053	protein_coding
	ENSLOCG00000017054	protein_coding
lmbrd1	ENSLOCG00000017055	protein_coding
si:ch211-151o1.4	ENSLOCG00000017056	protein_coding
soga3a	ENSLOCG00000017057	protein_coding
	ENSLOCG00000017058	protein_coding
	ENSLOCG00000017059	protein_coding
elovl4b	ENSLOCG00000017060	protein_coding
ttk	ENSLOCG00000017061	protein_coding
COL19A1	ENSLOCG00000017062	protein_coding
bckdhb	ENSLOCG00000017063	protein_coding
	ENSLOCG00000017064	protein_coding
TENT5A	ENSLOCG00000017065	protein_coding
ibtk	ENSLOCG00000017066	protein_coding
ntf3	ENSLOCG00000017067	protein_coding
tbc1d30	ENSLOCG00000017068	protein_coding
ube3d	ENSLOCG00000017069	protein_coding
gnsa	ENSLOCG00000017070	protein_coding
dop1a	ENSLOCG00000017071	protein_coding
pgm3	ENSLOCG00000017072	protein_coding
snap91a	ENSLOCG00000017073	protein_coding
me1	ENSLOCG00000017074	protein_coding
zgc:194209	ENSLOCG00000017075	protein_coding
col9a1a	ENSLOCG00000017076	protein_coding
rassf3	ENSLOCG00000017077	protein_coding
	ENSLOCG00000017078	protein_coding
	ENSLOCG00000017079	protein_coding
HDHD5	ENSLOCG00000017080	protein_coding
RWDD2A	ENSLOCG00000017081	protein_coding
MCHR2	ENSLOCG00000017082	protein_coding
	ENSLOCG00000017083	protein_coding
prdm13	ENSLOCG00000017084	protein_coding
ngs	ENSLOCG00000017085	protein_coding
ccnc	ENSLOCG00000017086	protein_coding
si:dkey-165n16.1	ENSLOCG00000017087	protein_coding
smc1b	ENSLOCG00000017088	protein_coding
usp45	ENSLOCG00000017089	protein_coding
	ENSLOCG00000017090	protein_coding
	ENSLOCG00000017091	protein_coding
prdm4	ENSLOCG00000017092	protein_coding
fam135a	ENSLOCG00000017093	protein_coding
	ENSLOCG00000017094	protein_coding
	ENSLOCG00000017095	protein_coding
coq3	ENSLOCG00000017096	protein_coding
faxcb	ENSLOCG00000017097	protein_coding
cenpk	ENSLOCG00000017098	protein_coding
fbxl4	ENSLOCG00000017099	protein_coding
sdhaf4	ENSLOCG00000017100	protein_coding
smap1	ENSLOCG00000017101	protein_coding
	ENSLOCG00000017102	protein_coding
STMP1	ENSLOCG00000017103	protein_coding
coa6	ENSLOCG00000017104	protein_coding
mms22l	ENSLOCG00000017105	protein_coding
slc13a4	ENSLOCG00000017106	protein_coding
ssbp1	ENSLOCG00000017107	protein_coding
klhl32	ENSLOCG00000017108	protein_coding
	ENSLOCG00000017109	protein_coding
b3gat2	ENSLOCG00000017110	protein_coding
	ENSLOCG00000017111	protein_coding
calhm6	ENSLOCG00000017112	protein_coding
calhm5.2	ENSLOCG00000017113	protein_coding
rwdd1	ENSLOCG00000017114	protein_coding
	ENSLOCG00000017115	protein_coding
ogfrl1	ENSLOCG00000017116	protein_coding
	ENSLOCG00000017117	protein_coding
si:dkey-16p21.7	ENSLOCG00000017118	protein_coding
	ENSLOCG00000017119	protein_coding
	ENSLOCG00000017120	protein_coding
	ENSLOCG00000017121	protein_coding
	ENSLOCG00000017122	protein_coding
	ENSLOCG00000017123	protein_coding
	ENSLOCG00000017124	protein_coding
ZUP1	ENSLOCG00000017125	protein_coding
kpna5	ENSLOCG00000017126	protein_coding
FAM162B	ENSLOCG00000017127	protein_coding
	ENSLOCG00000017128	protein_coding
gprc6a	ENSLOCG00000017129	protein_coding
	ENSLOCG00000017130	protein_coding
	ENSLOCG00000017131	protein_coding
	ENSLOCG00000017132	protein_coding
rfx6	ENSLOCG00000017133	protein_coding
si:ch211-195b15.7	ENSLOCG00000017134	protein_coding
	ENSLOCG00000017135	protein_coding
vgll2a	ENSLOCG00000017136	protein_coding
	ENSLOCG00000017137	protein_coding
ros1	ENSLOCG00000017138	protein_coding
	ENSLOCG00000017139	protein_coding
	ENSLOCG00000017140	protein_coding
	ENSLOCG00000017141	protein_coding
	ENSLOCG00000017142	protein_coding
dcbld1	ENSLOCG00000017143	protein_coding
	ENSLOCG00000017144	protein_coding
	ENSLOCG00000017145	protein_coding
gopc	ENSLOCG00000017146	protein_coding
	ENSLOCG00000017147	protein_coding
nus1	ENSLOCG00000017148	protein_coding
	ENSLOCG00000017149	protein_coding
slc22a16	ENSLOCG00000017150	protein_coding
METTL24	ENSLOCG00000017151	protein_coding
cdc40	ENSLOCG00000017152	protein_coding
wasf1	ENSLOCG00000017153	protein_coding
	ENSLOCG00000017154	protein_coding
FIG4	ENSLOCG00000017155	protein_coding
ak9	ENSLOCG00000017156	protein_coding
zbtb24	ENSLOCG00000017157	protein_coding
ppil6	ENSLOCG00000017158	protein_coding
si:ch73-242m19.1	ENSLOCG00000017159	protein_coding
supt7l	ENSLOCG00000017160	protein_coding
slc4a1ap	ENSLOCG00000017161	protein_coding
kcnj11l	ENSLOCG00000017162	protein_coding
si:dkey-16j16.4	ENSLOCG00000017163	protein_coding
tspan4b	ENSLOCG00000017164	protein_coding
rbks	ENSLOCG00000017165	protein_coding
si:ch73-248e21.1	ENSLOCG00000017166	protein_coding
babam2	ENSLOCG00000017167	protein_coding
pax10	ENSLOCG00000017168	protein_coding
fosl2	ENSLOCG00000017169	protein_coding
rcn3	ENSLOCG00000017170	protein_coding
mocs1	ENSLOCG00000017171	protein_coding
nosip	ENSLOCG00000017172	protein_coding
daam2	ENSLOCG00000017173	protein_coding
trpm4a	ENSLOCG00000017174	protein_coding
kif6	ENSLOCG00000017175	protein_coding
KCNK16	ENSLOCG00000017176	protein_coding
kcnk17	ENSLOCG00000017177	protein_coding
kcnk5a	ENSLOCG00000017178	protein_coding
gnmt	ENSLOCG00000017179	protein_coding
sertad4	ENSLOCG00000017180	protein_coding
syt14a	ENSLOCG00000017181	protein_coding
utp25	ENSLOCG00000017182	protein_coding
	ENSLOCG00000017183	protein_coding
	ENSLOCG00000017184	protein_coding
osr1	ENSLOCG00000017185	protein_coding
osr1	ENSLOCG00000017186	protein_coding
nt5c1ba	ENSLOCG00000017187	protein_coding
rdh14b	ENSLOCG00000017188	protein_coding
kcns3a	ENSLOCG00000017189	protein_coding
	ENSLOCG00000017190	protein_coding
ttc32	ENSLOCG00000017191	protein_coding
wdr35	ENSLOCG00000017192	protein_coding
matn3b	ENSLOCG00000017193	protein_coding
laptm4a	ENSLOCG00000017194	protein_coding
SDC1	ENSLOCG00000017195	protein_coding
pum2	ENSLOCG00000017196	protein_coding
zmp:0000001267	ENSLOCG00000017197	protein_coding
	ENSLOCG00000017198	protein_coding
hs1bp3	ENSLOCG00000017199	protein_coding
	ENSLOCG00000017200	protein_coding
gdf7	ENSLOCG00000017201	protein_coding
ldah	ENSLOCG00000017202	protein_coding
	ENSLOCG00000017203	protein_coding
apobb.1	ENSLOCG00000017204	protein_coding
	ENSLOCG00000017205	protein_coding
si:dkeyp-93d12.1	ENSLOCG00000017206	protein_coding
dusp23b	ENSLOCG00000017207	protein_coding
	ENSLOCG00000017208	protein_coding
allc	ENSLOCG00000017209	protein_coding
colec11	ENSLOCG00000017210	protein_coding
rps7	ENSLOCG00000017211	protein_coding
rnaseh1	ENSLOCG00000017212	protein_coding
adi1	ENSLOCG00000017213	protein_coding
trappc12	ENSLOCG00000017214	protein_coding
eipr1	ENSLOCG00000017215	protein_coding
myt1la	ENSLOCG00000017216	protein_coding
pxdn	ENSLOCG00000017217	protein_coding
zgc:113142	ENSLOCG00000017218	protein_coding
CEP43	ENSLOCG00000017219	protein_coding
	ENSLOCG00000017220	protein_coding
kbtbd11	ENSLOCG00000017221	protein_coding
arhgef10	ENSLOCG00000017222	protein_coding
cln8	ENSLOCG00000017223	protein_coding
dlgap2b	ENSLOCG00000017224	protein_coding
	ENSLOCG00000017225	protein_coding
si:ch211-225h24.2	ENSLOCG00000017226	protein_coding
fbxo25	ENSLOCG00000017227	protein_coding
	ENSLOCG00000017228	pseudogene
si:dkey-190l8.2	ENSLOCG00000017229	protein_coding
sh3yl1	ENSLOCG00000017230	protein_coding
ACP1	ENSLOCG00000017231	protein_coding
alkal2b	ENSLOCG00000017232	protein_coding
tmem18	ENSLOCG00000017233	protein_coding
zgc:194392	ENSLOCG00000017234	protein_coding
	ENSLOCG00000017235	protein_coding
si:dkey-119f1.1	ENSLOCG00000017236	protein_coding
GEN1	ENSLOCG00000017237	protein_coding
si:ch211-51e12.7	ENSLOCG00000017238	protein_coding
mrps10	ENSLOCG00000017239	protein_coding
TRERF1	ENSLOCG00000017240	protein_coding
ptk2bb	ENSLOCG00000017241	protein_coding
chrna2a	ENSLOCG00000017242	protein_coding
slc35f1	ENSLOCG00000017243	protein_coding
si:dkeyp-114g9.1	ENSLOCG00000017244	protein_coding
cep85l	ENSLOCG00000017245	protein_coding
mcm9	ENSLOCG00000017246	protein_coding
fam184a	ENSLOCG00000017247	protein_coding
man1a1	ENSLOCG00000017248	protein_coding
	ENSLOCG00000017249	protein_coding
si:ch211-266g18.6	ENSLOCG00000017250	protein_coding
tbc1d32	ENSLOCG00000017251	protein_coding
hsdl1	ENSLOCG00000017252	protein_coding
	ENSLOCG00000017253	protein_coding
	ENSLOCG00000017254	protein_coding
hsf2	ENSLOCG00000017255	protein_coding
serinc1	ENSLOCG00000017256	protein_coding
fabp7b	ENSLOCG00000017257	protein_coding
smpdl3a	ENSLOCG00000017258	protein_coding
clvs2	ENSLOCG00000017259	protein_coding
	ENSLOCG00000017260	protein_coding
	ENSLOCG00000017261	protein_coding
	ENSLOCG00000017262	protein_coding
nkain2	ENSLOCG00000017263	protein_coding
rnf217	ENSLOCG00000017264	protein_coding
	ENSLOCG00000017265	protein_coding
tpd52l1	ENSLOCG00000017266	protein_coding
hddc2	ENSLOCG00000017267	protein_coding
hey2	ENSLOCG00000017268	protein_coding
	ENSLOCG00000017269	protein_coding
pex7	ENSLOCG00000017270	protein_coding
SLC35D3	ENSLOCG00000017271	protein_coding
	ENSLOCG00000017272	protein_coding
	ENSLOCG00000017273	protein_coding
med23	ENSLOCG00000017274	protein_coding
AKAP7	ENSLOCG00000017275	protein_coding
EPB41L2	ENSLOCG00000017276	protein_coding
l3mbtl3	ENSLOCG00000017277	protein_coding
	ENSLOCG00000017278	protein_coding
arhgap18	ENSLOCG00000017279	protein_coding
	ENSLOCG00000017280	protein_coding
LAMA2	ENSLOCG00000017281	protein_coding
	ENSLOCG00000017282	protein_coding
ptprk	ENSLOCG00000017283	protein_coding
themis	ENSLOCG00000017284	protein_coding
C6orf58	ENSLOCG00000017285	protein_coding
	ENSLOCG00000017286	protein_coding
	ENSLOCG00000017287	protein_coding
	ENSLOCG00000017288	protein_coding
	ENSLOCG00000017289	protein_coding
taar13b	ENSLOCG00000017290	protein_coding
	ENSLOCG00000017291	protein_coding
	ENSLOCG00000017292	protein_coding
	ENSLOCG00000017293	protein_coding
	ENSLOCG00000017294	protein_coding
	ENSLOCG00000017295	protein_coding
twf2a	ENSLOCG00000017296	protein_coding
ywhah	ENSLOCG00000017297	protein_coding
	ENSLOCG00000017298	protein_coding
mylpfa	ENSLOCG00000017299	protein_coding
	ENSLOCG00000017300	protein_coding
	ENSLOCG00000017301	protein_coding
	ENSLOCG00000017302	protein_coding
	ENSLOCG00000017303	protein_coding
	ENSLOCG00000017304	protein_coding
	ENSLOCG00000017305	protein_coding
	ENSLOCG00000017306	protein_coding
	ENSLOCG00000017307	protein_coding
	ENSLOCG00000017308	protein_coding
	ENSLOCG00000017309	protein_coding
	ENSLOCG00000017310	protein_coding
	ENSLOCG00000017311	protein_coding
	ENSLOCG00000017312	protein_coding
	ENSLOCG00000017313	protein_coding
C11orf96	ENSLOCG00000017314	protein_coding
rag2	ENSLOCG00000017315	protein_coding
lrrc4ca	ENSLOCG00000017316	protein_coding
fjx1	ENSLOCG00000017317	protein_coding
ascl1b	ENSLOCG00000017318	protein_coding
phlda2	ENSLOCG00000017319	protein_coding
prr33	ENSLOCG00000017320	protein_coding
RASSF10	ENSLOCG00000017321	protein_coding
chst1	ENSLOCG00000017322	protein_coding
c1qtnf4	ENSLOCG00000017323	protein_coding
bdnf	ENSLOCG00000017324	protein_coding
tssc4	ENSLOCG00000017325	protein_coding
	ENSLOCG00000017326	protein_coding
	ENSLOCG00000017327	protein_coding
	ENSLOCG00000017328	protein_coding
	ENSLOCG00000017329	protein_coding
	ENSLOCG00000017330	protein_coding
RNF183	ENSLOCG00000017331	protein_coding
RNF208	ENSLOCG00000017332	protein_coding
tmem203	ENSLOCG00000017333	protein_coding
mrpl41	ENSLOCG00000017334	protein_coding
	ENSLOCG00000017335	protein_coding
	ENSLOCG00000017336	protein_coding
ier5l	ENSLOCG00000017337	protein_coding
nrarpb	ENSLOCG00000017338	protein_coding
tor4aa	ENSLOCG00000017339	protein_coding
B3GALT9	ENSLOCG00000017340	protein_coding
	ENSLOCG00000017341	protein_coding
TMEM250	ENSLOCG00000017342	protein_coding
dolk	ENSLOCG00000017343	protein_coding
trim32	ENSLOCG00000017344	protein_coding
	ENSLOCG00000017345	protein_coding
sox2	ENSLOCG00000017346	protein_coding
	ENSLOCG00000017347	protein_coding
	ENSLOCG00000017348	protein_coding
zbtb18	ENSLOCG00000017349	protein_coding
olig3	ENSLOCG00000017350	protein_coding
si:ch73-52p7.1	ENSLOCG00000017351	protein_coding
sf3b5	ENSLOCG00000017352	protein_coding
C6orf120	ENSLOCG00000017353	protein_coding
	ENSLOCG00000017354	protein_coding
	ENSLOCG00000017355	protein_coding
mrpl57	ENSLOCG00000017356	protein_coding
pgap4	ENSLOCG00000017357	protein_coding
	ENSLOCG00000017358	protein_coding
mrps28	ENSLOCG00000017359	protein_coding
flrt3	ENSLOCG00000017360	protein_coding
sertad2b	ENSLOCG00000017361	protein_coding
gpr75	ENSLOCG00000017362	protein_coding
SOCS5	ENSLOCG00000017363	protein_coding
hcar1-3	ENSLOCG00000017364	protein_coding
tbcc	ENSLOCG00000017365	protein_coding
prr18	ENSLOCG00000017366	protein_coding
grem2a	ENSLOCG00000017367	protein_coding
chrm3b	ENSLOCG00000017368	protein_coding
zgc:171579	ENSLOCG00000017369	protein_coding
	ENSLOCG00000017370	protein_coding
b3gnt5a	ENSLOCG00000017371	protein_coding
si:ch211-162e15.3	ENSLOCG00000017372	protein_coding
si:ch73-309g22.1	ENSLOCG00000017373	protein_coding
GPR87	ENSLOCG00000017374	protein_coding
p2ry13	ENSLOCG00000017375	protein_coding
	ENSLOCG00000017376	protein_coding
p2ry1	ENSLOCG00000017377	protein_coding
rap2b	ENSLOCG00000017378	protein_coding
	ENSLOCG00000017379	protein_coding
	ENSLOCG00000017380	protein_coding
	ENSLOCG00000017381	protein_coding
	ENSLOCG00000017382	protein_coding
	ENSLOCG00000017383	protein_coding
slitrk3a	ENSLOCG00000017384	protein_coding
sptssb	ENSLOCG00000017385	protein_coding
	ENSLOCG00000017386	protein_coding
	ENSLOCG00000017387	protein_coding
	ENSLOCG00000017388	protein_coding
foxl2b	ENSLOCG00000017389	protein_coding
lpar5b	ENSLOCG00000017390	protein_coding
	ENSLOCG00000017391	protein_coding
gpr55a	ENSLOCG00000017392	protein_coding
fam43a	ENSLOCG00000017393	protein_coding
GP5	ENSLOCG00000017394	protein_coding
CPN2	ENSLOCG00000017395	protein_coding
	ENSLOCG00000017396	protein_coding
gpr17	ENSLOCG00000017397	protein_coding
	ENSLOCG00000017398	protein_coding
	ENSLOCG00000017399	protein_coding
	ENSLOCG00000017400	protein_coding
	ENSLOCG00000017401	protein_coding
sox14	ENSLOCG00000017402	protein_coding
otos	ENSLOCG00000017403	protein_coding
gpr160	ENSLOCG00000017404	protein_coding
slc35g2a	ENSLOCG00000017405	protein_coding
agtr1b	ENSLOCG00000017406	protein_coding
chst2b	ENSLOCG00000017407	protein_coding
ZBTB38	ENSLOCG00000017408	protein_coding
	ENSLOCG00000017409	protein_coding
	ENSLOCG00000017410	protein_coding
sft2d3	ENSLOCG00000017411	protein_coding
irs1	ENSLOCG00000017412	protein_coding
si:dkey-231j24.3	ENSLOCG00000017413	protein_coding
rab9a	ENSLOCG00000017414	protein_coding
ZBED1	ENSLOCG00000017415	protein_coding
CLDN14	ENSLOCG00000017416	protein_coding
STX19	ENSLOCG00000017417	protein_coding
htr1fa	ENSLOCG00000017418	protein_coding
	ENSLOCG00000017419	protein_coding
dnajc28	ENSLOCG00000017420	protein_coding
mis12	ENSLOCG00000017421	protein_coding
	ENSLOCG00000017422	protein_coding
nupr1a	ENSLOCG00000017423	protein_coding
pigw	ENSLOCG00000017424	protein_coding
emc6	ENSLOCG00000017425	protein_coding
ptrh2	ENSLOCG00000017426	protein_coding
cldnh	ENSLOCG00000017427	protein_coding
CLDN3	ENSLOCG00000017428	protein_coding
	ENSLOCG00000017429	protein_coding
CLDN4	ENSLOCG00000017430	protein_coding
	ENSLOCG00000017431	protein_coding
	ENSLOCG00000017432	protein_coding
CLDN4	ENSLOCG00000017433	protein_coding
zgc:136892	ENSLOCG00000017434	protein_coding
cldnj	ENSLOCG00000017435	protein_coding
	ENSLOCG00000017436	protein_coding
	ENSLOCG00000017437	protein_coding
	ENSLOCG00000017438	protein_coding
dusp14	ENSLOCG00000017439	protein_coding
	ENSLOCG00000017440	protein_coding
	ENSLOCG00000017441	protein_coding
	ENSLOCG00000017442	protein_coding
SPAG16	ENSLOCG00000017443	protein_coding
	ENSLOCG00000017444	protein_coding
	ENSLOCG00000017445	protein_coding
	ENSLOCG00000017446	protein_coding
	ENSLOCG00000017447	protein_coding
	ENSLOCG00000017448	protein_coding
	ENSLOCG00000017449	protein_coding
	ENSLOCG00000017450	protein_coding
	ENSLOCG00000017451	protein_coding
or126-1	ENSLOCG00000017452	protein_coding
	ENSLOCG00000017453	protein_coding
	ENSLOCG00000017454	protein_coding
	ENSLOCG00000017455	protein_coding
	ENSLOCG00000017456	protein_coding
	ENSLOCG00000017457	protein_coding
	ENSLOCG00000017458	protein_coding
	ENSLOCG00000017459	protein_coding
	ENSLOCG00000017460	protein_coding
	ENSLOCG00000017461	protein_coding
	ENSLOCG00000017462	protein_coding
	ENSLOCG00000017463	protein_coding
	ENSLOCG00000017464	protein_coding
	ENSLOCG00000017465	protein_coding
or120-1	ENSLOCG00000017466	protein_coding
	ENSLOCG00000017467	protein_coding
	ENSLOCG00000017468	protein_coding
	ENSLOCG00000017469	protein_coding
si:ch211-195e19.1	ENSLOCG00000017470	protein_coding
agtr2	ENSLOCG00000017471	protein_coding
gpr185b	ENSLOCG00000017472	protein_coding
	ENSLOCG00000017473	protein_coding
	ENSLOCG00000017474	protein_coding
	ENSLOCG00000017475	protein_coding
	ENSLOCG00000017476	protein_coding
tmem121ab	ENSLOCG00000017477	protein_coding
	ENSLOCG00000017478	protein_coding
irs4a	ENSLOCG00000017479	protein_coding
cited1	ENSLOCG00000017480	protein_coding
cx39.9	ENSLOCG00000017481	protein_coding
rab9b	ENSLOCG00000017482	protein_coding
rhogc	ENSLOCG00000017483	protein_coding
prss23	ENSLOCG00000017484	protein_coding
GPR119	ENSLOCG00000017485	protein_coding
cldn2	ENSLOCG00000017486	protein_coding
cysltr1	ENSLOCG00000017487	protein_coding
lpar4	ENSLOCG00000017488	protein_coding
gpr174	ENSLOCG00000017489	protein_coding
	ENSLOCG00000017490	protein_coding
POU3F4	ENSLOCG00000017491	protein_coding
gpr101	ENSLOCG00000017492	protein_coding
sox3	ENSLOCG00000017493	protein_coding
P2RY4	ENSLOCG00000017494	protein_coding
sowahd	ENSLOCG00000017495	protein_coding
c1galt1c1	ENSLOCG00000017496	protein_coding
mid1ip1l	ENSLOCG00000017497	protein_coding
slitrk4	ENSLOCG00000017498	protein_coding
slitrk2	ENSLOCG00000017499	protein_coding
	ENSLOCG00000017500	protein_coding
	ENSLOCG00000017501	protein_coding
	ENSLOCG00000017502	protein_coding
	ENSLOCG00000017503	protein_coding
	ENSLOCG00000017504	protein_coding
	ENSLOCG00000017505	protein_coding
olig2	ENSLOCG00000017506	protein_coding
olig1	ENSLOCG00000017507	protein_coding
	ENSLOCG00000017508	protein_coding
phospho1	ENSLOCG00000017509	protein_coding
GJC1	ENSLOCG00000017510	protein_coding
hexim1	ENSLOCG00000017511	protein_coding
rprml	ENSLOCG00000017512	protein_coding
	ENSLOCG00000017513	protein_coding
	ENSLOCG00000017514	protein_coding
ARL4D	ENSLOCG00000017515	protein_coding
	ENSLOCG00000017516	protein_coding
ccr10	ENSLOCG00000017517	protein_coding
neurod2	ENSLOCG00000017518	protein_coding
lrrc3ca	ENSLOCG00000017519	protein_coding
GJD3	ENSLOCG00000017520	protein_coding
si:dkey-201c13.2	ENSLOCG00000017521	protein_coding
	ENSLOCG00000017522	protein_coding
ankrd34ba	ENSLOCG00000017523	protein_coding
gcnt4a	ENSLOCG00000017524	protein_coding
f2rl2	ENSLOCG00000017525	protein_coding
F2R	ENSLOCG00000017526	protein_coding
F2R	ENSLOCG00000017527	protein_coding
F2R	ENSLOCG00000017528	protein_coding
ch25hl2	ENSLOCG00000017529	protein_coding
	ENSLOCG00000017530	protein_coding
hspb3	ENSLOCG00000017531	protein_coding
	ENSLOCG00000017532	protein_coding
SMIM15	ENSLOCG00000017533	protein_coding
	ENSLOCG00000017534	protein_coding
DIRAS2	ENSLOCG00000017535	protein_coding
MACIR	ENSLOCG00000017536	protein_coding
foxd5	ENSLOCG00000017537	protein_coding
GCNT1	ENSLOCG00000017538	protein_coding
foxb2	ENSLOCG00000017539	protein_coding
	ENSLOCG00000017540	protein_coding
C3AR1	ENSLOCG00000017541	protein_coding
purg	ENSLOCG00000017542	protein_coding
enc1	ENSLOCG00000017543	protein_coding
foxd1	ENSLOCG00000017544	protein_coding
gas1a	ENSLOCG00000017545	protein_coding
S1PR3	ENSLOCG00000017546	protein_coding
ppp1r3b	ENSLOCG00000017547	protein_coding
	ENSLOCG00000017548	protein_coding
RXFP3	ENSLOCG00000017549	protein_coding
cldn23a	ENSLOCG00000017550	protein_coding
	ENSLOCG00000017551	protein_coding
atoh1a	ENSLOCG00000017552	protein_coding
pop7	ENSLOCG00000017553	protein_coding
ufsp1	ENSLOCG00000017554	protein_coding
	ENSLOCG00000017555	protein_coding
zgc:172079	ENSLOCG00000017556	protein_coding
si:dkey-6n21.13	ENSLOCG00000017557	protein_coding
KCTD11	ENSLOCG00000017558	protein_coding
	ENSLOCG00000017559	protein_coding
	ENSLOCG00000017560	protein_coding
	ENSLOCG00000017561	protein_coding
b3gnt2l	ENSLOCG00000017562	protein_coding
	ENSLOCG00000017563	protein_coding
zgc:154093	ENSLOCG00000017564	protein_coding
FBXO46	ENSLOCG00000017565	protein_coding
C5AR2	ENSLOCG00000017566	protein_coding
	ENSLOCG00000017567	protein_coding
si:zfos-464b6.2	ENSLOCG00000017568	protein_coding
	ENSLOCG00000017569	protein_coding
bloc1s3	ENSLOCG00000017570	protein_coding
	ENSLOCG00000017571	protein_coding
	ENSLOCG00000017572	protein_coding
	ENSLOCG00000017573	protein_coding
	ENSLOCG00000017574	protein_coding
	ENSLOCG00000017575	protein_coding
	ENSLOCG00000017576	protein_coding
	ENSLOCG00000017577	protein_coding
	ENSLOCG00000017578	protein_coding
	ENSLOCG00000017579	protein_coding
	ENSLOCG00000017580	protein_coding
	ENSLOCG00000017581	protein_coding
	ENSLOCG00000017582	protein_coding
	ENSLOCG00000017583	protein_coding
RGS9BP	ENSLOCG00000017584	protein_coding
zgc:165481	ENSLOCG00000017585	protein_coding
cebpa	ENSLOCG00000017586	protein_coding
cebpg	ENSLOCG00000017587	protein_coding
si:dkey-78a14.4	ENSLOCG00000017588	protein_coding
	ENSLOCG00000017589	protein_coding
slc10a3	ENSLOCG00000017590	protein_coding
pdp2	ENSLOCG00000017591	protein_coding
	ENSLOCG00000017592	protein_coding
PLEKHF1	ENSLOCG00000017593	protein_coding
C19orf12	ENSLOCG00000017594	protein_coding
cmtr2	ENSLOCG00000017595	protein_coding
thap11	ENSLOCG00000017596	protein_coding
exosc6	ENSLOCG00000017597	protein_coding
	ENSLOCG00000017598	protein_coding
b3gnt9	ENSLOCG00000017599	protein_coding
	ENSLOCG00000017600	protein_coding
	ENSLOCG00000017601	protein_coding
	ENSLOCG00000017602	protein_coding
	ENSLOCG00000017603	protein_coding
ddx28	ENSLOCG00000017604	protein_coding
ccdc85b	ENSLOCG00000017605	protein_coding
sstr1b	ENSLOCG00000017606	protein_coding
	ENSLOCG00000017607	protein_coding
ppp1r14ba	ENSLOCG00000017608	protein_coding
	ENSLOCG00000017609	protein_coding
tmem151a	ENSLOCG00000017610	protein_coding
si:ch211-285j22.3	ENSLOCG00000017611	protein_coding
	ENSLOCG00000017612	protein_coding
chrm1a	ENSLOCG00000017613	protein_coding
	ENSLOCG00000017614	protein_coding
	ENSLOCG00000017615	protein_coding
	ENSLOCG00000017616	protein_coding
	ENSLOCG00000017617	protein_coding
	ENSLOCG00000017618	protein_coding
	ENSLOCG00000017619	protein_coding
	ENSLOCG00000017620	protein_coding
	ENSLOCG00000017621	protein_coding
	ENSLOCG00000017622	protein_coding
	ENSLOCG00000017623	protein_coding
FEM1A	ENSLOCG00000017624	protein_coding
	ENSLOCG00000017625	protein_coding
diras1b	ENSLOCG00000017626	protein_coding
	ENSLOCG00000017627	protein_coding
jund	ENSLOCG00000017628	protein_coding
	ENSLOCG00000017629	protein_coding
s1pr4	ENSLOCG00000017630	protein_coding
enc3	ENSLOCG00000017631	protein_coding
ctxn1	ENSLOCG00000017632	protein_coding
tssk6	ENSLOCG00000017633	protein_coding
	ENSLOCG00000017634	protein_coding
lingo3a	ENSLOCG00000017635	protein_coding
rxfp3.2b	ENSLOCG00000017636	protein_coding
s1pr3a	ENSLOCG00000017637	protein_coding
C2CD4C	ENSLOCG00000017638	protein_coding
	ENSLOCG00000017639	protein_coding
	ENSLOCG00000017640	protein_coding
	ENSLOCG00000017641	protein_coding
	ENSLOCG00000017642	protein_coding
s1pr1	ENSLOCG00000017643	protein_coding
	ENSLOCG00000017644	protein_coding
	ENSLOCG00000017645	protein_coding
	ENSLOCG00000017646	protein_coding
	ENSLOCG00000017647	protein_coding
	ENSLOCG00000017648	protein_coding
	ENSLOCG00000017649	protein_coding
	ENSLOCG00000017650	protein_coding
	ENSLOCG00000017651	protein_coding
	ENSLOCG00000017652	protein_coding
	ENSLOCG00000017653	protein_coding
or102-2	ENSLOCG00000017654	protein_coding
	ENSLOCG00000017655	protein_coding
	ENSLOCG00000017656	protein_coding
	ENSLOCG00000017657	protein_coding
	ENSLOCG00000017658	protein_coding
	ENSLOCG00000017659	protein_coding
	ENSLOCG00000017660	protein_coding
dad1	ENSLOCG00000017661	protein_coding
si:ch211-107n13.1	ENSLOCG00000017662	protein_coding
	ENSLOCG00000017663	protein_coding
	ENSLOCG00000017664	protein_coding
	ENSLOCG00000017665	protein_coding
	ENSLOCG00000017666	protein_coding
	ENSLOCG00000017667	protein_coding
	ENSLOCG00000017668	protein_coding
	ENSLOCG00000017669	protein_coding
	ENSLOCG00000017670	protein_coding
	ENSLOCG00000017671	protein_coding
irgq2	ENSLOCG00000017672	protein_coding
si:dkey-211g8.9	ENSLOCG00000017673	protein_coding
	ENSLOCG00000017674	protein_coding
si:ch73-160i9.1	ENSLOCG00000017675	protein_coding
	ENSLOCG00000017676	protein_coding
	ENSLOCG00000017677	protein_coding
	ENSLOCG00000017678	protein_coding
dpm3	ENSLOCG00000017679	protein_coding
mllt11	ENSLOCG00000017680	protein_coding
