"Species"	"Bias"	"Tissue"	"Sex"	".y."	"group1"	"group2"	"p"	"p.adj"	"p.format"	"p.signif"	"method"	"Mean_MeanVarRank_Foreground"	"SD_MeanVarRank_Foreground"	"Mean_MeanVarRank_Other"	"SD_MeanVarRank_Other"	"DiffMeans_MeanVarRank"	"GlassDelta"
"Esox_lucius"	"testis"	"ovary"	"F"	"Mean_Local_Rank_Log2CV"	"other"	"testis"	0.269929584537287	0.34	"0.26993"	"ns"	"Wilcoxon"	0.544999943579327	0.270947192186456	0.529044844866976	0.274803329945275	0.0159550987123512	0.0580600632296872
"Esox_lucius"	"testis"	"ovary"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"testis"	"testis"	"F"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Esox_lucius"	"testis"	"testis"	"M"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"brain"	"brain"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"brain"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	0.880741768362054	0.92	"0.8807"	"ns"	"Wilcoxon"	0.535566335272741	0.264757230999403	0.535499409972174	0.283247940507711	6.69253005666226e-05	0.000236278154208859
"Lepisosteus_oculatus"	"brain"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	1.84852277534093e-11	2.2e-10	"1.8e-11"	"****"	"Wilcoxon"	0.461896338380446	0.258405508408888	0.562597053350041	0.289684676391389	-0.100700714969595	-0.347621821851354
"Lepisosteus_oculatus"	"brain"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	0.00463315878964284	0.012	"0.0046"	"**"	"Wilcoxon"	0.499396538002388	0.26898474558775	0.543998738753889	0.275003191047413	-0.0446022007515012	-0.162187938916721
"Lepisosteus_oculatus"	"brain"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	0.00185491593292524	0.0058	"0.0019"	"**"	"Wilcoxon"	0.498117083333333	0.258304012376872	0.544080376845675	0.283939776589334	-0.0459632935123415	-0.161876909478656
"Lepisosteus_oculatus"	"brain"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	6.85852085671339e-06	3.1e-05	"6.9e-06"	"****"	"Wilcoxon"	0.459417304421769	0.255974695022433	0.549590134584517	0.276538535786828	-0.0901728301627479	-0.326076906085372
"Lepisosteus_oculatus"	"brain"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	6.78413591091256e-05	0.00024	"6.8e-05"	"****"	"Wilcoxon"	0.475161397670549	0.252862625418037	0.522391907824223	0.267754206830187	-0.0472305101536739	-0.176395025545306
"Lepisosteus_oculatus"	"brain"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	1.3103591468454e-06	6.7e-06	"1.3e-06"	"****"	"Wilcoxon"	0.466781261904762	0.263848727959988	0.532013086763368	0.278526026491195	-0.0652318248586059	-0.234203696079612
"Lepisosteus_oculatus"	"brain"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"brain"	0.533635164698621	0.67	"0.5336"	"ns"	"Wilcoxon"	0.484352926587302	0.25784782877338	0.490710423875433	0.243935739198588	-0.0063574972881309	-0.0260621805932064
"Lepisosteus_oculatus"	"eye"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.652229726161558	0.74	"0.6522"	"ns"	"Wilcoxon"	0.528770700930275	0.288983613265796	0.521431328113442	0.284971474838102	0.00733937281683372	0.0257547630723509
"Lepisosteus_oculatus"	"eye"	"eye"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"eye"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.104251966964421	0.17	"0.1043"	"ns"	"Wilcoxon"	0.579326925539943	0.297019525367254	0.544379362612185	0.286508799553822	0.0349475629277578	0.121977276028455
"Lepisosteus_oculatus"	"eye"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.00291588873220266	0.0084	"0.0029"	"**"	"Wilcoxon"	0.600089455782313	0.287152489603857	0.531556147276429	0.27296154304208	0.068533308505884	0.251073128258653
"Lepisosteus_oculatus"	"eye"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.00560740433108088	0.013	"0.0056"	"**"	"Wilcoxon"	0.597293212739641	0.27513071480484	0.531477202766676	0.279970020152502	0.0658160099729649	0.235082348949771
"Lepisosteus_oculatus"	"eye"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.209485961448745	0.3	"0.2095"	"ns"	"Wilcoxon"	0.500920962199313	0.278846910332115	0.537535769915443	0.274898941437846	-0.0366148077161301	-0.133193702109648
"Lepisosteus_oculatus"	"eye"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.988335315047457	1	"0.9883"	"ns"	"Wilcoxon"	0.514291044776119	0.268947935025926	0.514778052086359	0.265739671599164	-0.000487007310239429	-0.00183264812253558
"Lepisosteus_oculatus"	"eye"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.00203243077672462	0.0061	"0.0020"	"**"	"Wilcoxon"	0.575428051569973	0.279246938687905	0.51753759718173	0.276697310197377	0.0578904543882431	0.20921943313055
"Lepisosteus_oculatus"	"eye"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"eye"	0.00143986939675374	0.0047	"0.0014"	"**"	"Wilcoxon"	0.534652014652015	0.257357564175702	0.484709578261404	0.24563650661367	0.0499424363906105	0.203318460594941
"Lepisosteus_oculatus"	"gills"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.569153711383851	0.69	"0.5692"	"ns"	"Wilcoxon"	0.531896682340648	0.282629786301375	0.521204195535942	0.285693757984249	0.0106924868047058	0.0374263927925766
"Lepisosteus_oculatus"	"gills"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.842884486950292	0.92	"0.8429"	"ns"	"Wilcoxon"	0.539090800225416	0.272745439738791	0.535151088612795	0.279735595529165	0.00393971161262063	0.0140836978760892
"Lepisosteus_oculatus"	"gills"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.00873058498136599	0.018	"0.0087"	"**"	"Wilcoxon"	0.587684608937084	0.280290647759929	0.541217508316982	0.287814219038874	0.0464671006201017	0.161448245244011
"Lepisosteus_oculatus"	"gills"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.0565326371570373	0.11	"0.0565"	"ns"	"Wilcoxon"	0.571143331226296	0.252800877841915	0.531909837024329	0.2767300385535	0.0392334942019664	0.141775336017168
"Lepisosteus_oculatus"	"gills"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.30010407418122	0.4	"0.3001"	"ns"	"Wilcoxon"	0.556682109625459	0.270280663832928	0.533913644244105	0.281001906296319	0.022768465381354	0.0810260175151427
"Lepisosteus_oculatus"	"gills"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.649046555218012	0.74	"0.6490"	"ns"	"Wilcoxon"	0.548949512335055	0.272656423077826	0.534069685963754	0.275479178186538	0.0148798263713007	0.0540143413714738
"Lepisosteus_oculatus"	"gills"	"gills"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"gills"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	5.79547617719151e-05	0.00022	"5.8e-05"	"****"	"Wilcoxon"	0.570529869640164	0.270686007701916	0.513809811933574	0.277533022568738	0.0567200577065894	0.20437228399565
"Lepisosteus_oculatus"	"gills"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gills"	0.853558076080216	0.92	"0.8536"	"ns"	"Wilcoxon"	0.487053225806452	0.249914903781178	0.489536711543256	0.246825700647647	-0.00248348573680446	-0.010061698317023
"Lepisosteus_oculatus"	"gonads"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	2.37892963884052e-18	5.7e-17	"< 2e-16"	"****"	"Wilcoxon"	0.447806884194277	0.267725560606666	0.54981872572628	0.286834063329287	-0.102011841532003	-0.355647583651503
"Lepisosteus_oculatus"	"gonads"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	6.51394439573348e-22	2.3e-20	"< 2e-16"	"****"	"Wilcoxon"	0.44322619047619	0.27292757629651	0.557063344992085	0.276113484538103	-0.113837154515894	-0.412283937187374
"Lepisosteus_oculatus"	"gonads"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	4.95342323957452e-17	8.9e-16	"< 2e-16"	"****"	"Wilcoxon"	0.45180890610041	0.27283620619859	0.570091958786242	0.28599182959231	-0.118283052685832	-0.413588922643169
"Lepisosteus_oculatus"	"gonads"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	0.00122586920272739	0.0042	"0.0012"	"**"	"Wilcoxon"	0.495043402101985	0.267588170079639	0.545154515502239	0.275146043958112	-0.0501111134002535	-0.182125509345438
"Lepisosteus_oculatus"	"gonads"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	3.34523020479292e-07	2.2e-06	"3.3e-07"	"****"	"Wilcoxon"	0.47143394530503	0.277579465623365	0.550445610441146	0.278658527936938	-0.0790116651361165	-0.283542964649542
"Lepisosteus_oculatus"	"gonads"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	0.0679784112467811	0.13	"0.0680"	"ns"	"Wilcoxon"	0.50287905209032	0.269185932708901	0.540815088878017	0.276035120845651	-0.0379360367876973	-0.137431920516048
"Lepisosteus_oculatus"	"gonads"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	4.12263467642938e-05	0.00016	"4.1e-05"	"****"	"Wilcoxon"	0.480290894107952	0.253273752624981	0.524347174362509	0.268615429928261	-0.0440562802545564	-0.16401247041662
"Lepisosteus_oculatus"	"gonads"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"gonads"	4.71977842080114e-10	4.9e-09	"4.7e-10"	"****"	"Wilcoxon"	0.461283378186439	0.256237495458405	0.536925769201836	0.280285121873268	-0.0756423910153962	-0.269876583208717
"Lepisosteus_oculatus"	"gonads"	"gonads"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"heart"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.0536487317206214	0.11	"0.0536"	"ns"	"Wilcoxon"	0.55192831324449	0.288353494156874	0.518883474045905	0.284893509425917	0.0330448391985848	0.115990144054783
"Lepisosteus_oculatus"	"heart"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.251463154094639	0.34	"0.2515"	"ns"	"Wilcoxon"	0.553247798178833	0.270234383079465	0.533822175439096	0.279872025437725	0.0194256227397361	0.0694089475693545
"Lepisosteus_oculatus"	"heart"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.937123397650215	0.96	"0.9371"	"ns"	"Wilcoxon"	0.549276743229223	0.276315721567609	0.546394288786094	0.288442709565647	0.0028824544431284	0.00999316102483213
"Lepisosteus_oculatus"	"heart"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.662577486305493	0.74	"0.6626"	"ns"	"Wilcoxon"	0.526396179401993	0.286794369424142	0.537364099682195	0.272998837775543	-0.0109679202802019	-0.0401757031992187
"Lepisosteus_oculatus"	"heart"	"heart"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"heart"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.00495349752887539	0.012	"0.0050"	"**"	"Wilcoxon"	0.585893395549174	0.266403299692217	0.526389573765208	0.275880165625353	0.0595038217839662	0.215687204801713
"Lepisosteus_oculatus"	"heart"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.666482832092149	0.74	"0.6665"	"ns"	"Wilcoxon"	0.519923076923077	0.27436410218375	0.514223786935468	0.265113047865607	0.00569928998760905	0.0214975838929594
"Lepisosteus_oculatus"	"heart"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.658000085882707	0.74	"0.6580"	"ns"	"Wilcoxon"	0.528000881834215	0.282146575474797	0.521071482457886	0.276773357386364	0.00692939937632941	0.0250363670902624
"Lepisosteus_oculatus"	"heart"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"heart"	0.4506589538145	0.58	"0.4507"	"ns"	"Wilcoxon"	0.479609508547009	0.236504759901948	0.490407747005988	0.248333905229411	-0.0107982384589795	-0.0434827392941132
"Lepisosteus_oculatus"	"intestine"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.169166151156578	0.25	"0.1692"	"ns"	"Wilcoxon"	0.501553221288515	0.269288139902762	0.524561108719396	0.287082052198171	-0.0230078874308806	-0.0801439423144375
"Lepisosteus_oculatus"	"intestine"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.154802782394068	0.23	"0.1548"	"ns"	"Wilcoxon"	0.514340922619048	0.280913462658476	0.53754285025394	0.278843375211804	-0.0232019276348921	-0.0832077420425298
"Lepisosteus_oculatus"	"intestine"	"intestine"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"intestine"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.407526107764912	0.53	"0.4075"	"ns"	"Wilcoxon"	0.524843174603175	0.269622567727676	0.538159420878704	0.275259987171752	-0.0133162462755295	-0.0483769777523847
"Lepisosteus_oculatus"	"intestine"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.00392757826893105	0.011	"0.0039"	"**"	"Wilcoxon"	0.488013098464318	0.263537674321276	0.541803348128212	0.281528710989447	-0.0537902496638938	-0.191064881002172
"Lepisosteus_oculatus"	"intestine"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.14638485038905	0.23	"0.1464"	"ns"	"Wilcoxon"	0.505778264680105	0.266758019260101	0.538869790444914	0.276222467727789	-0.0330915257648084	-0.119800268374329
"Lepisosteus_oculatus"	"intestine"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.583842329182872	0.7	"0.5838"	"ns"	"Wilcoxon"	0.52226256767208	0.254953769343658	0.513754776422764	0.267367446895845	0.00850779124931622	0.0318205950204196
"Lepisosteus_oculatus"	"intestine"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.154092022509833	0.23	"0.1541"	"ns"	"Wilcoxon"	0.541720540758676	0.272410452393362	0.519205857227438	0.277791124712403	0.0225146835312383	0.0810489663935367
"Lepisosteus_oculatus"	"intestine"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"intestine"	0.00517516523591314	0.012	"0.0052"	"**"	"Wilcoxon"	0.455217726396917	0.233487359019156	0.493746146070255	0.248534460425294	-0.0385284196733381	-0.155022444804668
"Lepisosteus_oculatus"	"liver"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	1.30231321904172e-09	1e-08	"1.3e-09"	"****"	"Wilcoxon"	0.601770475261812	0.292483958125553	0.509951633122535	0.282324878589467	0.091818842139277	0.325224056052078
"Lepisosteus_oculatus"	"liver"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	7.36695585729578e-07	4.4e-06	"7.4e-07"	"****"	"Wilcoxon"	0.596050437620531	0.295944022839051	0.527500826054723	0.275805200900597	0.0685496115658077	0.248543578373324
"Lepisosteus_oculatus"	"liver"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	5.85390011788037e-24	4.2e-22	"< 2e-16"	"****"	"Wilcoxon"	0.671635085457178	0.273138808175892	0.521727936770628	0.283558828839953	0.14990714868655	0.52866330877379
"Lepisosteus_oculatus"	"liver"	"liver"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"liver"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	1.9626838465836e-06	9.4e-06	"2.0e-06"	"****"	"Wilcoxon"	0.601593564170998	0.291063064193588	0.524391038016038	0.276561142666861	0.0772025261549598	0.279151747098313
"Lepisosteus_oculatus"	"liver"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	8.28229838994667e-10	7.5e-09	"8.3e-10"	"****"	"Wilcoxon"	0.628148556719985	0.289610609282162	0.513453463203463	0.26736449171407	0.114695093516522	0.428984016468355
"Lepisosteus_oculatus"	"liver"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	2.11157084782576e-09	1.5e-08	"2.1e-09"	"****"	"Wilcoxon"	0.583894628099174	0.284750595789071	0.504371190992666	0.261472063936557	0.0795234371065076	0.304137413034698
"Lepisosteus_oculatus"	"liver"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	1.1641385963472e-05	4.9e-05	"1.2e-05"	"****"	"Wilcoxon"	0.577065137666441	0.29347303769319	0.513218810130532	0.273731435473228	0.0638463275359089	0.233244411353526
"Lepisosteus_oculatus"	"liver"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"liver"	0.232000115610078	0.32	"0.2320"	"ns"	"Wilcoxon"	0.501230015082956	0.247469363608848	0.487200629425649	0.24703405685984	0.0140293856573072	0.0567913017162124
"Lepisosteus_oculatus"	"muscle"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.0826827295782221	0.14	"0.0827"	"ns"	"Wilcoxon"	0.550449404438652	0.2850037564505	0.519359340645172	0.285304920280538	0.0310900637934796	0.108971355148411
"Lepisosteus_oculatus"	"muscle"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.885485944405203	0.92	"0.8855"	"ns"	"Wilcoxon"	0.53897989656323	0.266184911004224	0.535168104681777	0.280355366735557	0.00381179188145331	0.0135962864768298
"Lepisosteus_oculatus"	"muscle"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.568478149469104	0.69	"0.5685"	"ns"	"Wilcoxon"	0.556083243323628	0.292952695632865	0.545726631879865	0.286754099429109	0.0103566114437633	0.0361166988174956
"Lepisosteus_oculatus"	"muscle"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.0777256590344427	0.14	"0.0777"	"ns"	"Wilcoxon"	0.567018652622339	0.272532911161541	0.532587814593518	0.274488434809816	0.0344308380288213	0.125436388796042
"Lepisosteus_oculatus"	"muscle"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.114034975641005	0.19	"0.1140"	"ns"	"Wilcoxon"	0.56030483276644	0.278405830602276	0.532518014232084	0.280208634974585	0.0277868185343562	0.0991647474992211
"Lepisosteus_oculatus"	"muscle"	"muscle"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"muscle"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.00596686339152746	0.013	"0.0060"	"**"	"Wilcoxon"	0.474543663471779	0.261416165090965	0.518445752403375	0.26608107767142	-0.043902088931596	-0.164995156047174
"Lepisosteus_oculatus"	"muscle"	"pectoral_fin"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.999568854742307	1	"0.9996"	"ns"	"Wilcoxon"	0.521011698082011	0.288593900100053	0.521791805094131	0.276135132571565	-0.000780107012120168	-0.00282509148638662
"Lepisosteus_oculatus"	"muscle"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"muscle"	0.128072166963546	0.2	"0.1281"	"ns"	"Wilcoxon"	0.469106666666667	0.2456109819826	0.491533407848982	0.247217260561911	-0.022426741182315	-0.0907167288050203
"Lepisosteus_oculatus"	"pectoral_fin"	"brain"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.00443515840911889	0.012	"0.0044"	"**"	"Wilcoxon"	0.567340922774544	0.288807968946521	0.517440435109055	0.284638448612495	0.0499004876654888	0.175311831232691
"Lepisosteus_oculatus"	"pectoral_fin"	"eye"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	5.08947189338678e-13	7.3e-12	"5.1e-13"	"****"	"Wilcoxon"	0.630500933103646	0.273427617197425	0.524287079054794	0.277622816389402	0.106213854048852	0.382583302879087
"Lepisosteus_oculatus"	"pectoral_fin"	"intestine"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.0543271998553367	0.11	"0.0543"	"ns"	"Wilcoxon"	0.57712868425281	0.288881950405503	0.542874287425397	0.286915323482398	0.0342543968274136	0.119388523455824
"Lepisosteus_oculatus"	"pectoral_fin"	"liver"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.00739479182235384	0.016	"0.0074"	"**"	"Wilcoxon"	0.580388176638177	0.284788213506819	0.530551743943191	0.272625359575975	0.0498364326949854	0.182801896245081
"Lepisosteus_oculatus"	"pectoral_fin"	"heart"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.00468288563441268	0.012	"0.0047"	"**"	"Wilcoxon"	0.584558575642646	0.295207471494856	0.530563739470588	0.277897193148812	0.0539948361720587	0.194297882465998
"Lepisosteus_oculatus"	"pectoral_fin"	"muscle"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.206579663191678	0.3	"0.2066"	"ns"	"Wilcoxon"	0.509687312687313	0.254061421109902	0.53788366412801	0.277524280480901	-0.0281963514406971	-0.101599583978158
"Lepisosteus_oculatus"	"pectoral_fin"	"gills"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	1.31228531321284e-06	6.7e-06	"1.3e-06"	"****"	"Wilcoxon"	0.57020806566738	0.265608832778075	0.506758220304151	0.265069861926411	0.0634498453632292	0.239370273565254
"Lepisosteus_oculatus"	"pectoral_fin"	"pectoral_fin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lepisosteus_oculatus"	"pectoral_fin"	"gonads"	NA	"Mean_Local_Rank_Log2CV"	"other"	"pectoral_fin"	0.075509918239809	0.14	"0.0755"	"ns"	"Wilcoxon"	0.511114994934144	0.231780239235815	0.486572818581293	0.24884881477968	0.0245421763528508	0.0986228380254869
